timestamp,customer_id,session_id,page,action,device,source
2024-05-19 07:33:00,CUS00361,SES009510,checkout,view,desktop,facebook
2024-05-19 07:26:00,CUS00361,SES009510,confirmation,purchase,desktop,facebook
2024-03-05 22:00:00,,SES009511,accueil,view,tablet,facebook
2024-03-05 22:01:00,,SES009511,categorie,view,tablet,facebook
2024-03-05 22:10:00,,SES009511,fiche_produit,view,tablet,facebook
2022-04-23 15:28:00,CUS00581,SES009512,accueil,view,desktop,google
2022-12-25 20:51:00,CUS00804,SES009513,accueil,view,mobile,google
2022-12-25 20:54:00,CUS00804,SES009513,categorie,view,mobile,google
2022-01-01 13:00:00,,SES009514,accueil,view,desktop,direct
2022-01-01 13:01:00,,SES009514,categorie,view,desktop,direct
2022-01-01 13:04:00,,SES009514,fiche_produit,view,desktop,direct
2024-01-24 09:27:00,,SES009515,accueil,view,desktop,facebook
2024-01-24 09:32:00,,SES009515,categorie,view,desktop,facebook
2023-05-31 08:23:00,CUS00941,SES009516,accueil,view,desktop,email
2022-07-10 20:57:00,CUS00400,SES009517,accueil,view,desktop,direct
2022-07-10 20:59:00,CUS00400,SES009517,categorie,view,desktop,direct
2022-08-31 18:33:00,CUS00869,SES009518,accueil,view,mobile,facebook
2022-05-18 20:43:00,CUS02493,SES009519,accueil,view,desktop,google
2022-05-18 20:48:00,CUS02493,SES009519,categorie,view,desktop,google
2022-05-18 20:49:00,CUS02493,SES009519,fiche_produit,view,desktop,google
2022-05-18 20:46:00,CUS02493,SES009519,panier,add_to_cart,desktop,google
2022-05-18 20:47:00,CUS02493,SES009519,checkout,view,desktop,google
2023-02-20 20:08:00,CUS01126,SES009520,accueil,view,mobile,direct
2023-02-20 20:09:00,CUS01126,SES009520,categorie,view,mobile,direct
2022-12-08 12:35:00,CUS00685,SES009521,accueil,view,mobile,instagram
2022-12-08 12:38:00,CUS00685,SES009521,categorie,view,mobile,instagram
2022-12-08 12:41:00,CUS00685,SES009521,fiche_produit,view,mobile,instagram
2023-12-30 06:40:00,CUS01993,SES009522,accueil,view,desktop,instagram
2023-12-30 06:42:00,CUS01993,SES009522,categorie,view,desktop,instagram
2023-06-06 20:19:00,CUS02786,SES009523,accueil,view,mobile,instagram
2023-06-06 20:22:00,CUS02786,SES009523,categorie,view,mobile,instagram
2023-06-06 20:27:00,CUS02786,SES009523,fiche_produit,view,mobile,instagram
2023-06-06 20:31:00,CUS02786,SES009523,panier,add_to_cart,mobile,instagram
2023-06-06 20:27:00,CUS02786,SES009523,checkout,view,mobile,instagram
2023-06-06 20:44:00,CUS02786,SES009523,confirmation,purchase,mobile,instagram
2023-10-11 21:32:00,CUS00239,SES009524,accueil,view,mobile,google
2023-03-30 13:41:00,CUS01414,SES009525,accueil,view,mobile,facebook
2023-03-30 13:42:00,CUS01414,SES009525,categorie,view,mobile,facebook
2023-03-30 13:47:00,CUS01414,SES009525,fiche_produit,view,mobile,facebook
2023-09-10 14:41:00,,SES009526,accueil,view,mobile,direct
2024-06-23 10:58:00,CUS01299,SES009527,accueil,view,mobile,instagram
2024-06-23 11:00:00,CUS01299,SES009527,categorie,view,mobile,instagram
2024-02-20 11:33:00,,SES009528,accueil,view,desktop,facebook
2024-02-20 11:36:00,,SES009528,categorie,view,desktop,facebook
2024-02-20 11:35:00,,SES009528,fiche_produit,view,desktop,facebook
2024-03-07 09:51:00,CUS01877,SES009529,accueil,view,mobile,google
2023-07-02 13:01:00,CUS00416,SES009530,accueil,view,desktop,instagram
2023-07-02 13:03:00,CUS00416,SES009530,categorie,view,desktop,instagram
2024-04-09 13:17:00,CUS00055,SES009531,accueil,view,tablet,email
2022-10-29 18:21:00,CUS00854,SES009532,accueil,view,desktop,tiktok
2022-10-29 18:23:00,CUS00854,SES009532,categorie,view,desktop,tiktok
2022-12-06 13:38:00,CUS02364,SES009533,accueil,view,mobile,direct
2022-12-06 13:39:00,CUS02364,SES009533,categorie,view,mobile,direct
2022-12-06 13:48:00,CUS02364,SES009533,fiche_produit,view,mobile,direct
2023-11-01 21:55:00,CUS02307,SES009534,accueil,view,desktop,google
2023-03-24 14:48:00,CUS00006,SES009535,accueil,view,mobile,google
2023-05-02 20:23:00,CUS00801,SES009536,accueil,view,desktop,facebook
2023-05-02 20:24:00,CUS00801,SES009536,categorie,view,desktop,facebook
2023-05-02 20:25:00,CUS00801,SES009536,fiche_produit,view,desktop,facebook
2024-01-27 07:17:00,,SES009537,accueil,view,desktop,facebook
2023-11-30 08:02:00,CUS02972,SES009538,accueil,view,mobile,email
2023-11-30 08:03:00,CUS02972,SES009538,categorie,view,mobile,email
2022-12-26 21:04:00,CUS01979,SES009539,accueil,view,desktop,email
2022-12-26 21:08:00,CUS01979,SES009539,categorie,view,desktop,email
2022-12-26 21:14:00,CUS01979,SES009539,fiche_produit,view,desktop,email
2022-10-31 15:34:00,,SES009540,accueil,view,mobile,tiktok
2022-10-31 15:39:00,,SES009540,categorie,view,mobile,tiktok
2022-10-31 15:38:00,,SES009540,fiche_produit,view,mobile,tiktok
2023-05-09 21:27:00,CUS00267,SES009541,accueil,view,mobile,instagram
2023-09-30 12:38:00,CUS02122,SES009542,accueil,view,desktop,facebook
2024-02-15 06:48:00,CUS00996,SES009543,accueil,view,mobile,email
2024-02-15 06:52:00,CUS00996,SES009543,categorie,view,mobile,email
2022-10-30 07:05:00,CUS00657,SES009544,accueil,view,mobile,facebook
2022-10-30 07:09:00,CUS00657,SES009544,categorie,view,mobile,facebook
2022-10-03 19:49:00,CUS00845,SES009545,accueil,view,desktop,google
2023-06-24 07:25:00,CUS01495,SES009546,accueil,view,tablet,google
2023-06-24 07:29:00,CUS01495,SES009546,categorie,view,tablet,google
2023-06-24 07:27:00,CUS01495,SES009546,fiche_produit,view,tablet,google
2023-03-31 22:24:00,CUS02730,SES009547,accueil,view,tablet,direct
2024-05-15 10:34:00,CUS01253,SES009548,accueil,view,mobile,instagram
2024-03-19 12:29:00,CUS02168,SES009549,accueil,view,mobile,direct
2024-03-19 12:32:00,CUS02168,SES009549,categorie,view,mobile,direct
2023-06-16 21:43:00,CUS01933,SES009550,accueil,view,desktop,google
2023-06-16 21:47:00,CUS01933,SES009550,categorie,view,desktop,google
2023-06-16 21:45:00,CUS01933,SES009550,fiche_produit,view,desktop,google
2022-07-08 10:07:00,,SES009551,accueil,view,desktop,email
2022-07-08 10:10:00,,SES009551,categorie,view,desktop,email
2022-07-08 10:15:00,,SES009551,fiche_produit,view,desktop,email
2024-03-30 09:10:00,,SES009552,accueil,view,mobile,direct
2024-03-30 09:13:00,,SES009552,categorie,view,mobile,direct
2024-03-30 09:20:00,,SES009552,fiche_produit,view,mobile,direct
2023-11-13 06:08:00,CUS02321,SES009553,accueil,view,desktop,instagram
2023-08-17 06:04:00,CUS01000,SES009554,accueil,view,desktop,google
2023-08-17 06:08:00,CUS01000,SES009554,categorie,view,desktop,google
2023-08-17 06:08:00,CUS01000,SES009554,fiche_produit,view,desktop,google
2022-11-23 18:40:00,CUS02030,SES009555,accueil,view,desktop,instagram
2022-11-23 18:42:00,CUS02030,SES009555,categorie,view,desktop,instagram
2022-11-23 18:48:00,CUS02030,SES009555,fiche_produit,view,desktop,instagram
2023-09-03 08:41:00,CUS01960,SES009556,accueil,view,mobile,google
2023-12-13 17:39:00,CUS02655,SES009557,accueil,view,desktop,direct
2023-12-13 17:41:00,CUS02655,SES009557,categorie,view,desktop,direct
2023-12-13 17:45:00,CUS02655,SES009557,fiche_produit,view,desktop,direct
2022-07-22 07:28:00,CUS02352,SES009558,accueil,view,desktop,email
2022-07-22 07:29:00,CUS02352,SES009558,categorie,view,desktop,email
2023-05-27 23:21:00,CUS00416,SES009559,accueil,view,mobile,instagram
2023-05-27 23:25:00,CUS00416,SES009559,categorie,view,mobile,instagram
2022-09-11 07:50:00,CUS01107,SES009560,accueil,view,mobile,google
2022-09-11 07:55:00,CUS01107,SES009560,categorie,view,mobile,google
2022-02-19 06:51:00,CUS00982,SES009561,accueil,view,mobile,direct
2022-02-19 06:56:00,CUS00982,SES009561,categorie,view,mobile,direct
2022-02-19 06:53:00,CUS00982,SES009561,fiche_produit,view,mobile,direct
2022-08-30 11:26:00,CUS01700,SES009562,accueil,view,mobile,facebook
2024-05-02 10:15:00,CUS01046,SES009563,accueil,view,mobile,instagram
2024-05-02 10:19:00,CUS01046,SES009563,categorie,view,mobile,instagram
2023-08-09 12:04:00,CUS00569,SES009564,accueil,view,mobile,google
2024-04-29 21:23:00,CUS00477,SES009565,accueil,view,mobile,instagram
2024-04-29 21:27:00,CUS00477,SES009565,categorie,view,mobile,instagram
2022-05-12 10:19:00,CUS01865,SES009566,accueil,view,desktop,direct
2023-10-11 17:49:00,CUS01476,SES009567,accueil,view,mobile,google
2023-10-11 17:53:00,CUS01476,SES009567,categorie,view,mobile,google
2022-07-15 17:57:00,CUS02082,SES009568,accueil,view,desktop,google
2022-07-15 18:00:00,CUS02082,SES009568,categorie,view,desktop,google
2023-03-19 20:37:00,CUS00871,SES009569,accueil,view,tablet,email
2023-03-19 20:42:00,CUS00871,SES009569,categorie,view,tablet,email
2023-03-19 20:39:00,CUS00871,SES009569,fiche_produit,view,tablet,email
2022-06-10 13:08:00,CUS01423,SES009570,accueil,view,desktop,google
2022-06-10 13:11:00,CUS01423,SES009570,categorie,view,desktop,google
2023-04-28 07:02:00,CUS00403,SES009571,accueil,view,tablet,email
2023-07-16 09:44:00,CUS01565,SES009572,accueil,view,desktop,facebook
2022-06-22 09:35:00,CUS00505,SES009573,accueil,view,mobile,direct
2024-05-17 06:52:00,CUS01717,SES009574,accueil,view,mobile,facebook
2024-05-17 06:56:00,CUS01717,SES009574,categorie,view,mobile,facebook
2024-05-17 06:56:00,CUS01717,SES009574,fiche_produit,view,mobile,facebook
2022-01-30 19:17:00,CUS00079,SES009575,accueil,view,mobile,email
2022-01-30 19:20:00,CUS00079,SES009575,categorie,view,mobile,email
2023-03-14 22:01:00,CUS01968,SES009576,accueil,view,mobile,direct
2023-03-14 22:06:00,CUS01968,SES009576,categorie,view,mobile,direct
2024-06-11 16:26:00,CUS00206,SES009577,accueil,view,mobile,direct
2023-02-16 16:05:00,,SES009578,accueil,view,mobile,facebook
2023-02-16 16:07:00,,SES009578,categorie,view,mobile,facebook
2023-02-16 16:15:00,,SES009578,fiche_produit,view,mobile,facebook
2022-05-06 10:44:00,CUS00359,SES009579,accueil,view,tablet,facebook
2022-05-06 10:49:00,CUS00359,SES009579,categorie,view,tablet,facebook
2022-05-06 10:54:00,CUS00359,SES009579,fiche_produit,view,tablet,facebook
2022-10-08 07:02:00,CUS02186,SES009580,accueil,view,tablet,google
2023-11-05 10:06:00,CUS02708,SES009581,accueil,view,mobile,google
2023-11-05 10:08:00,CUS02708,SES009581,categorie,view,mobile,google
2023-11-05 10:16:00,CUS02708,SES009581,fiche_produit,view,mobile,google
2024-06-08 16:51:00,CUS01131,SES009582,accueil,view,mobile,direct
2024-06-08 16:53:00,CUS01131,SES009582,categorie,view,mobile,direct
2022-04-08 08:37:00,CUS00077,SES009583,accueil,view,desktop,facebook
2022-04-08 08:38:00,CUS00077,SES009583,categorie,view,desktop,facebook
2023-05-19 12:10:00,,SES009584,accueil,view,mobile,instagram
2023-05-19 12:15:00,,SES009584,categorie,view,mobile,instagram
2022-03-09 11:50:00,CUS01734,SES009585,accueil,view,desktop,direct
2022-10-13 15:51:00,CUS01714,SES009586,accueil,view,mobile,facebook
2022-10-13 15:54:00,CUS01714,SES009586,categorie,view,mobile,facebook
2023-05-21 17:00:00,CUS02926,SES009587,accueil,view,mobile,google
2022-03-10 13:27:00,CUS00763,SES009588,accueil,view,tablet,facebook
2022-03-10 13:28:00,CUS00763,SES009588,categorie,view,tablet,facebook
2022-03-10 13:33:00,CUS00763,SES009588,fiche_produit,view,tablet,facebook
2022-05-03 15:08:00,CUS02593,SES009589,accueil,view,mobile,email
2022-01-21 22:39:00,,SES009590,accueil,view,mobile,instagram
2022-01-21 22:43:00,,SES009590,categorie,view,mobile,instagram
2022-03-26 21:50:00,CUS02781,SES009591,accueil,view,desktop,tiktok
2022-03-26 21:54:00,CUS02781,SES009591,categorie,view,desktop,tiktok
2022-03-26 21:56:00,CUS02781,SES009591,fiche_produit,view,desktop,tiktok
2022-03-26 21:56:00,CUS02781,SES009591,panier,add_to_cart,desktop,tiktok
2022-03-26 22:10:00,CUS02781,SES009591,checkout,view,desktop,tiktok
2024-03-12 08:18:00,CUS00621,SES009592,accueil,view,desktop,google
2024-01-13 07:18:00,,SES009593,accueil,view,tablet,google
2024-01-13 07:20:00,,SES009593,categorie,view,tablet,google
2024-01-13 07:26:00,,SES009593,fiche_produit,view,tablet,google
2024-01-13 07:21:00,,SES009593,panier,add_to_cart,tablet,google
2022-03-30 10:48:00,CUS00532,SES009594,accueil,view,desktop,facebook
2022-03-30 10:49:00,CUS00532,SES009594,categorie,view,desktop,facebook
2022-04-18 23:26:00,CUS02745,SES009595,accueil,view,desktop,instagram
2023-10-19 10:49:00,CUS02617,SES009596,accueil,view,mobile,google
2023-02-01 10:19:00,CUS00858,SES009597,accueil,view,mobile,google
2022-07-14 15:02:00,CUS00123,SES009598,accueil,view,desktop,instagram
2022-07-14 15:05:00,CUS00123,SES009598,categorie,view,desktop,instagram
2022-07-14 15:08:00,CUS00123,SES009598,fiche_produit,view,desktop,instagram
2022-07-14 15:17:00,CUS00123,SES009598,panier,add_to_cart,desktop,instagram
2022-12-12 21:05:00,CUS01376,SES009599,accueil,view,mobile,facebook
2022-12-12 21:09:00,CUS01376,SES009599,categorie,view,mobile,facebook
2023-12-27 14:49:00,CUS02781,SES009600,accueil,view,desktop,email
2022-12-13 23:37:00,CUS01627,SES009601,accueil,view,desktop,instagram
2023-02-25 07:55:00,CUS02227,SES009602,accueil,view,mobile,google
2023-02-25 08:00:00,CUS02227,SES009602,categorie,view,mobile,google
2023-02-25 07:57:00,CUS02227,SES009602,fiche_produit,view,mobile,google
2022-07-09 19:38:00,CUS00825,SES009603,accueil,view,mobile,google
2023-05-03 21:55:00,CUS02842,SES009604,accueil,view,mobile,google
2023-05-03 21:56:00,CUS02842,SES009604,categorie,view,mobile,google
2023-05-03 22:01:00,CUS02842,SES009604,fiche_produit,view,mobile,google
2024-06-14 10:18:00,CUS02476,SES009605,accueil,view,mobile,direct
2024-06-14 10:19:00,CUS02476,SES009605,categorie,view,mobile,direct
2024-06-14 10:20:00,CUS02476,SES009605,fiche_produit,view,mobile,direct
2024-02-02 19:01:00,CUS00104,SES009606,accueil,view,desktop,direct
2024-02-02 19:05:00,CUS00104,SES009606,categorie,view,desktop,direct
2024-02-02 19:07:00,CUS00104,SES009606,fiche_produit,view,desktop,direct
2024-03-05 19:54:00,,SES009607,accueil,view,tablet,facebook
2022-11-13 07:12:00,CUS00583,SES009608,accueil,view,mobile,google
2022-11-13 07:17:00,CUS00583,SES009608,categorie,view,mobile,google
2023-04-14 15:19:00,CUS01985,SES009609,accueil,view,desktop,google
2024-02-13 18:57:00,,SES009610,accueil,view,desktop,facebook
2024-02-13 18:58:00,,SES009610,categorie,view,desktop,facebook
2024-02-13 18:59:00,,SES009610,fiche_produit,view,desktop,facebook
2024-02-13 19:00:00,,SES009610,panier,add_to_cart,desktop,facebook
2024-02-13 19:09:00,,SES009610,checkout,view,desktop,facebook
2024-02-13 19:07:00,,SES009610,confirmation,purchase,desktop,facebook
2023-12-24 20:27:00,CUS02812,SES009611,accueil,view,mobile,facebook
2022-05-30 12:09:00,CUS00513,SES009612,accueil,view,desktop,direct
2022-05-30 12:13:00,CUS00513,SES009612,categorie,view,desktop,direct
2022-01-29 20:09:00,,SES009613,accueil,view,desktop,google
2022-01-29 20:10:00,,SES009613,categorie,view,desktop,google
2023-11-29 08:12:00,CUS00109,SES009614,accueil,view,mobile,google
2022-03-01 19:51:00,CUS01421,SES009615,accueil,view,mobile,instagram
2022-03-01 19:56:00,CUS01421,SES009615,categorie,view,mobile,instagram
2022-03-01 19:53:00,CUS01421,SES009615,fiche_produit,view,mobile,instagram
2022-03-01 20:00:00,CUS01421,SES009615,panier,add_to_cart,mobile,instagram
2022-10-31 09:36:00,CUS01184,SES009616,accueil,view,tablet,instagram
2022-10-31 09:39:00,CUS01184,SES009616,categorie,view,tablet,instagram
2022-10-31 09:38:00,CUS01184,SES009616,fiche_produit,view,tablet,instagram
2024-04-24 08:01:00,,SES009617,accueil,view,mobile,google
2024-04-24 08:03:00,,SES009617,categorie,view,mobile,google
2022-08-28 19:06:00,CUS00651,SES009618,accueil,view,desktop,facebook
2022-08-28 19:09:00,CUS00651,SES009618,categorie,view,desktop,facebook
2022-11-19 13:16:00,CUS01870,SES009619,accueil,view,desktop,instagram
2022-11-19 13:20:00,CUS01870,SES009619,categorie,view,desktop,instagram
2024-03-04 21:57:00,CUS02044,SES009620,accueil,view,mobile,google
2024-06-16 17:24:00,CUS00911,SES009621,accueil,view,mobile,instagram
2024-06-16 17:26:00,CUS00911,SES009621,categorie,view,mobile,instagram
2024-06-16 17:32:00,CUS00911,SES009621,fiche_produit,view,mobile,instagram
2023-08-20 19:03:00,CUS02825,SES009622,accueil,view,mobile,instagram
2023-07-22 14:24:00,CUS00330,SES009623,accueil,view,desktop,google
2023-07-22 14:26:00,CUS00330,SES009623,categorie,view,desktop,google
2022-12-08 13:23:00,CUS01370,SES009624,accueil,view,mobile,google
2022-12-08 13:28:00,CUS01370,SES009624,categorie,view,mobile,google
2022-12-08 13:31:00,CUS01370,SES009624,fiche_produit,view,mobile,google
2022-02-11 15:16:00,CUS02174,SES009625,accueil,view,mobile,google
2022-02-11 15:19:00,CUS02174,SES009625,categorie,view,mobile,google
2022-02-11 15:18:00,CUS02174,SES009625,fiche_produit,view,mobile,google
2024-01-09 09:47:00,CUS00226,SES009626,accueil,view,mobile,direct
2024-01-09 09:49:00,CUS00226,SES009626,categorie,view,mobile,direct
2024-01-09 09:49:00,CUS00226,SES009626,fiche_produit,view,mobile,direct
2024-01-09 10:02:00,CUS00226,SES009626,panier,add_to_cart,mobile,direct
2024-01-09 09:59:00,CUS00226,SES009626,checkout,view,mobile,direct
2024-01-09 10:07:00,CUS00226,SES009626,confirmation,purchase,mobile,direct
2023-03-01 18:40:00,CUS00591,SES009627,accueil,view,desktop,google
2023-03-01 18:42:00,CUS00591,SES009627,categorie,view,desktop,google
2023-03-01 18:42:00,CUS00591,SES009627,fiche_produit,view,desktop,google
2022-10-02 20:04:00,CUS02362,SES009628,accueil,view,desktop,email
2022-10-02 20:07:00,CUS02362,SES009628,categorie,view,desktop,email
2022-10-02 20:14:00,CUS02362,SES009628,fiche_produit,view,desktop,email
2023-09-09 15:18:00,CUS02102,SES009629,accueil,view,desktop,google
2023-11-09 10:00:00,CUS00479,SES009630,accueil,view,mobile,direct
2022-07-01 10:59:00,CUS00829,SES009631,accueil,view,desktop,instagram
2022-07-01 11:00:00,CUS00829,SES009631,categorie,view,desktop,instagram
2022-07-01 11:05:00,CUS00829,SES009631,fiche_produit,view,desktop,instagram
2022-04-29 11:11:00,CUS00273,SES009632,accueil,view,desktop,direct
2022-04-29 11:15:00,CUS00273,SES009632,categorie,view,desktop,direct
2022-04-29 11:17:00,CUS00273,SES009632,fiche_produit,view,desktop,direct
2023-01-25 14:34:00,CUS01058,SES009633,accueil,view,tablet,google
2023-01-25 14:36:00,CUS01058,SES009633,categorie,view,tablet,google
2023-01-25 14:38:00,CUS01058,SES009633,fiche_produit,view,tablet,google
2023-10-09 22:52:00,,SES009634,accueil,view,mobile,google
2023-06-23 06:57:00,CUS00494,SES009635,accueil,view,mobile,google
2023-06-23 06:59:00,CUS00494,SES009635,categorie,view,mobile,google
2023-06-23 07:07:00,CUS00494,SES009635,fiche_produit,view,mobile,google
2023-05-31 21:27:00,CUS01576,SES009636,accueil,view,desktop,instagram
2024-06-03 12:14:00,CUS02610,SES009637,accueil,view,mobile,facebook
2024-06-03 12:19:00,CUS02610,SES009637,categorie,view,mobile,facebook
2024-06-03 12:22:00,CUS02610,SES009637,fiche_produit,view,mobile,facebook
2024-06-03 12:17:00,CUS02610,SES009637,panier,add_to_cart,mobile,facebook
2022-04-19 21:07:00,CUS01799,SES009638,accueil,view,mobile,direct
2023-10-16 09:51:00,CUS01860,SES009639,accueil,view,desktop,google
2023-10-16 09:55:00,CUS01860,SES009639,categorie,view,desktop,google
2023-10-16 09:59:00,CUS01860,SES009639,fiche_produit,view,desktop,google
2023-10-16 09:54:00,CUS01860,SES009639,panier,add_to_cart,desktop,google
2023-10-16 09:59:00,CUS01860,SES009639,checkout,view,desktop,google
2024-05-23 23:26:00,CUS00038,SES009640,accueil,view,mobile,google
2023-01-31 23:00:00,CUS02986,SES009641,accueil,view,mobile,direct
2024-01-29 15:26:00,CUS02110,SES009642,accueil,view,desktop,instagram
2023-03-01 16:39:00,CUS00605,SES009643,accueil,view,mobile,direct
2022-06-29 21:52:00,CUS01626,SES009644,accueil,view,desktop,google
2024-02-13 12:00:00,CUS02014,SES009645,accueil,view,mobile,direct
2023-06-29 09:09:00,CUS02758,SES009646,accueil,view,desktop,google
2023-06-17 20:19:00,CUS02132,SES009647,accueil,view,mobile,instagram
2022-07-09 14:51:00,,SES009648,accueil,view,mobile,google
2022-07-09 14:52:00,,SES009648,categorie,view,mobile,google
2022-07-09 14:53:00,,SES009648,fiche_produit,view,mobile,google
2023-04-15 21:03:00,CUS01946,SES009649,accueil,view,desktop,google
2023-04-15 21:05:00,CUS01946,SES009649,categorie,view,desktop,google
2023-10-15 10:02:00,CUS02265,SES009650,accueil,view,mobile,direct
2022-05-19 14:29:00,CUS01027,SES009651,accueil,view,mobile,facebook
2023-09-17 12:47:00,CUS02004,SES009652,accueil,view,tablet,instagram
2023-09-17 12:50:00,CUS02004,SES009652,categorie,view,tablet,instagram
2023-09-17 12:53:00,CUS02004,SES009652,fiche_produit,view,tablet,instagram
2023-04-01 21:15:00,CUS00722,SES009653,accueil,view,desktop,instagram
2023-04-01 21:17:00,CUS00722,SES009653,categorie,view,desktop,instagram
2023-04-01 21:19:00,CUS00722,SES009653,fiche_produit,view,desktop,instagram
2022-03-23 08:35:00,CUS00842,SES009654,accueil,view,desktop,tiktok
2022-03-23 08:40:00,CUS00842,SES009654,categorie,view,desktop,tiktok
2022-03-31 15:52:00,CUS01546,SES009655,accueil,view,mobile,direct
2022-03-31 15:57:00,CUS01546,SES009655,categorie,view,mobile,direct
2023-04-27 12:38:00,CUS00158,SES009656,accueil,view,mobile,direct
2023-04-27 12:39:00,CUS00158,SES009656,categorie,view,mobile,direct
2023-04-27 12:48:00,CUS00158,SES009656,fiche_produit,view,mobile,direct
2023-04-27 12:47:00,CUS00158,SES009656,panier,add_to_cart,mobile,direct
2022-12-25 17:42:00,CUS00582,SES009657,accueil,view,mobile,google
2022-12-25 17:46:00,CUS00582,SES009657,categorie,view,mobile,google
2022-12-25 17:52:00,CUS00582,SES009657,fiche_produit,view,mobile,google
2024-06-02 20:12:00,CUS00507,SES009658,accueil,view,mobile,google
2024-04-17 12:09:00,,SES009659,accueil,view,desktop,google
2024-04-17 12:10:00,,SES009659,categorie,view,desktop,google
2023-05-25 21:02:00,,SES009660,accueil,view,mobile,email
2023-09-28 22:32:00,CUS00929,SES009661,accueil,view,tablet,google
2022-06-17 15:43:00,CUS01558,SES009662,accueil,view,mobile,instagram
2022-06-17 15:44:00,CUS01558,SES009662,categorie,view,mobile,instagram
2022-06-17 15:45:00,CUS01558,SES009662,fiche_produit,view,mobile,instagram
2023-09-30 10:09:00,CUS00857,SES009663,accueil,view,desktop,google
2023-09-30 10:12:00,CUS00857,SES009663,categorie,view,desktop,google
2023-09-30 10:17:00,CUS00857,SES009663,fiche_produit,view,desktop,google
2023-07-02 16:04:00,CUS00317,SES009664,accueil,view,desktop,instagram
2023-07-02 16:06:00,CUS00317,SES009664,categorie,view,desktop,instagram
2024-01-14 07:14:00,CUS01130,SES009665,accueil,view,desktop,facebook
2022-02-03 13:02:00,CUS01835,SES009666,accueil,view,desktop,email
2022-02-03 13:04:00,CUS01835,SES009666,categorie,view,desktop,email
2023-03-08 20:39:00,CUS02960,SES009667,accueil,view,mobile,google
2024-06-03 22:32:00,,SES009668,accueil,view,desktop,direct
2024-06-03 22:35:00,,SES009668,categorie,view,desktop,direct
2024-06-03 22:40:00,,SES009668,fiche_produit,view,desktop,direct
2023-02-13 21:24:00,CUS02740,SES009669,accueil,view,desktop,instagram
2023-02-13 21:26:00,CUS02740,SES009669,categorie,view,desktop,instagram
2023-02-13 21:32:00,CUS02740,SES009669,fiche_produit,view,desktop,instagram
2023-10-28 06:35:00,CUS00312,SES009670,accueil,view,mobile,facebook
2023-10-28 06:36:00,CUS00312,SES009670,categorie,view,mobile,facebook
2023-10-28 06:45:00,CUS00312,SES009670,fiche_produit,view,mobile,facebook
2022-01-05 20:33:00,,SES009671,accueil,view,desktop,instagram
2022-06-25 12:05:00,CUS01940,SES009672,accueil,view,mobile,google
2023-04-04 16:06:00,CUS00240,SES009673,accueil,view,desktop,facebook
2023-04-30 10:51:00,CUS01943,SES009674,accueil,view,mobile,email
2023-04-30 10:52:00,CUS01943,SES009674,categorie,view,mobile,email
2022-03-07 14:23:00,CUS01645,SES009675,accueil,view,desktop,direct
2024-01-04 22:46:00,,SES009676,accueil,view,mobile,instagram
2024-01-04 22:51:00,,SES009676,categorie,view,mobile,instagram
2024-01-04 22:50:00,,SES009676,fiche_produit,view,mobile,instagram
2024-04-03 08:19:00,CUS01611,SES009677,accueil,view,desktop,instagram
2024-04-03 08:20:00,CUS01611,SES009677,categorie,view,desktop,instagram
2024-04-03 08:27:00,CUS01611,SES009677,fiche_produit,view,desktop,instagram
2023-06-28 19:57:00,CUS02284,SES009678,accueil,view,mobile,direct
2024-06-29 16:12:00,CUS01222,SES009679,accueil,view,mobile,instagram
2024-06-29 16:14:00,CUS01222,SES009679,categorie,view,mobile,instagram
2024-06-29 16:22:00,CUS01222,SES009679,fiche_produit,view,mobile,instagram
2022-06-27 16:46:00,CUS02952,SES009680,accueil,view,mobile,instagram
2022-06-27 16:48:00,CUS02952,SES009680,categorie,view,mobile,instagram
2022-06-27 16:56:00,CUS02952,SES009680,fiche_produit,view,mobile,instagram
2022-06-27 17:01:00,CUS02952,SES009680,panier,add_to_cart,mobile,instagram
2022-06-27 16:54:00,CUS02952,SES009680,checkout,view,mobile,instagram
2024-04-20 14:48:00,CUS00704,SES009681,accueil,view,mobile,facebook
2023-12-25 09:52:00,CUS02738,SES009682,accueil,view,mobile,google
2023-12-25 09:57:00,CUS02738,SES009682,categorie,view,mobile,google
2023-12-25 09:56:00,CUS02738,SES009682,fiche_produit,view,mobile,google
2022-01-03 15:15:00,CUS00943,SES009683,accueil,view,mobile,instagram
2022-05-16 17:36:00,CUS02359,SES009684,accueil,view,mobile,tiktok
2022-05-16 17:38:00,CUS02359,SES009684,categorie,view,mobile,tiktok
2022-05-16 17:40:00,CUS02359,SES009684,fiche_produit,view,mobile,tiktok
2022-05-16 17:45:00,CUS02359,SES009684,panier,add_to_cart,mobile,tiktok
2022-03-04 06:50:00,CUS01403,SES009685,accueil,view,mobile,instagram
2023-08-18 15:34:00,CUS02124,SES009686,accueil,view,desktop,direct
2023-08-18 15:37:00,CUS02124,SES009686,categorie,view,desktop,direct
2023-04-10 09:50:00,CUS01998,SES009687,accueil,view,mobile,google
2023-04-10 09:55:00,CUS01998,SES009687,categorie,view,mobile,google
2022-11-14 16:27:00,CUS02849,SES009688,accueil,view,mobile,tiktok
2022-11-14 16:32:00,CUS02849,SES009688,categorie,view,mobile,tiktok
2022-11-14 16:35:00,CUS02849,SES009688,fiche_produit,view,mobile,tiktok
2022-06-23 09:50:00,CUS02533,SES009689,accueil,view,mobile,tiktok
