order_id,customer_id,order_date,canal,payment_method,order_status,montant_total,delivery_delay,date_id
ORD008073,CUS02472,2023-01-07,Email,PayPal,Livree,1528.0,5,20230107
ORD008074,CUS01347,2023-01-07,Email,PayPal,Livree,54.0,2,20230107
ORD008075,CUS02470,2023-01-07,Organic,PayPal,Livree,180.0,6,20230107
ORD008076,CUS00649,2023-01-07,Social Media,PayPal,Livree,657.0,11,20230107
ORD008077,CUS02645,2023-01-07,Direct,Cash on Delivery,Livree,345.0,2,20230107
ORD008078,CUS02332,2023-01-07,Social Media,Mobile Money,Livree,2142.0,5,20230107
ORD008079,CUS02295,2023-01-07,Social Media,PayPal,Livree,29.0,0,20230107
ORD008080,CUS01799,2023-01-07,Organic,Cash on Delivery,Livree,99.0,6,20230107
ORD008081,CUS01424,2023-01-07,Email,Mobile Money,Livree,177.0,2,20230107
ORD008082,CUS00313,2023-01-07,Paid Search,Carte bancaire,Livree,149.0,3,20230107
ORD008083,CUS00304,2023-01-07,Social Media,Carte bancaire,Livree,597.0,1,20230107
ORD008084,CUS00208,2023-01-07,Email,PayPal,Livree,1668.0,7,20230107
ORD008085,CUS01553,2023-01-07,Paid Search,Carte bancaire,Livree,797.0,8,20230107
ORD008086,CUS00824,2023-01-07,Social Media,PayPal,Livree,360.0,5,20230107
ORD008087,CUS00992,2023-01-07,Affiliate,PayPal,Livree,887.0,2,20230107
ORD008088,CUS01953,2023-01-07,Email,Mobile Money,Livree,1221.0,9,20230107
ORD008089,CUS02416,2023-01-07,Paid Search,PayPal,Livree,1186.0,2,20230107
ORD008090,CUS00047,2023-01-07,Paid Search,Mobile Money,Remboursee,78.0,0,20230107
ORD008091,CUS00491,2023-01-07,Organic,PayPal,Livree,2395.0,6,20230107
ORD008092,CUS02918,2023-01-07,Direct,Carte bancaire,Livree,149.0,1,20230107
ORD008093,CUS02210,2023-01-07,Organic,PayPal,Livree,39.0,7,20230107
ORD008094,CUS01623,2023-01-07,Social Media,Mobile Money,Remboursee,3134.0,3,20230107
ORD008095,CUS01891,2023-01-07,Affiliate,Carte bancaire,Livree,349.0,6,20230107
ORD008096,CUS01818,2023-01-07,Social Media,PayPal,En cours,189.0,9,20230107
ORD008097,CUS01888,2023-01-07,Social Media,Carte bancaire,Livree,3094.0,1,20230107
ORD008098,CUS00639,2023-01-07,Organic,Carte bancaire,Livree,117.0,3,20230107
ORD008099,CUS00834,2023-01-07,Affiliate,Carte bancaire,Livree,5444.0,4,20230107
ORD008100,CUS01969,2023-01-07,Direct,Mobile Money,Remboursee,3415.0,9,20230107
ORD008101,CUS02166,2023-01-07,Organic,Cash on Delivery,Livree,36.0,3,20230107
ORD008102,CUS00690,2023-01-07,Paid Search,Virement,Livree,3161.0,3,20230107
ORD008103,CUS02005,2023-01-07,Paid Search,Carte bancaire,Remboursee,89.0,6,20230107
ORD008104,CUS00002,2023-01-07,Social Media,Cash on Delivery,Livree,180.0,3,20230107
ORD008105,CUS02114,2023-01-07,Email,Mobile Money,En cours,30.0,5,20230107
ORD008106,CUS00722,2023-01-07,Organic,Virement,Livree,649.0,0,20230107
ORD008107,CUS01279,2023-01-08,Paid Search,Virement,Livree,399.0,0,20230108
ORD008108,CUS01749,2023-01-08,Social Media,Cash on Delivery,Livree,1493.0,4,20230108
ORD008109,CUS00311,2023-01-08,Organic,Mobile Money,Livree,865.0,4,20230108
ORD008110,CUS01238,2023-01-08,Direct,PayPal,Livree,4092.0,10,20230108
ORD008111,CUS00780,2023-01-08,Organic,Carte bancaire,Livree,248.0,1,20230108
ORD008112,CUS01689,2023-01-08,Social Media,Mobile Money,Remboursee,3175.0,10,20230108
ORD008113,CUS00876,2023-01-08,Email,Mobile Money,Livree,2264.0,7,20230108
ORD008114,CUS01890,2023-01-08,Paid Search,Carte bancaire,Annulee,265.0,6,20230108
ORD008115,CUS00464,2023-01-08,Paid Search,Mobile Money,Livree,1185.0,2,20230108
ORD008116,CUS02603,2023-01-08,Social Media,Carte bancaire,Livree,347.0,6,20230108
ORD008117,CUS01360,2023-01-08,Organic,Mobile Money,Livree,1398.0,2,20230108
ORD008118,CUS01485,2023-01-08,Paid Search,Carte bancaire,Livree,1284.0,8,20230108
ORD008119,CUS01288,2023-01-08,Paid Search,PayPal,Annulee,1065.0,2,20230108
ORD008120,CUS00653,2023-01-08,Social Media,Carte bancaire,Livree,3084.0,4,20230108
ORD008121,CUS02797,2023-01-08,Direct,Virement,Livree,198.0,3,20230108
ORD008122,CUS00824,2023-01-08,Social Media,Mobile Money,Livree,3264.0,2,20230108
ORD008123,CUS00992,2023-01-08,Social Media,Cash on Delivery,Livree,129.0,7,20230108
ORD008124,CUS01458,2023-01-08,Email,Mobile Money,Livree,1346.0,6,20230108
ORD008125,CUS00531,2023-01-08,Affiliate,Cash on Delivery,Livree,567.0,8,20230108
ORD008126,CUS01218,2023-01-08,Social Media,Cash on Delivery,Livree,1197.0,0,20230108
ORD008127,CUS02058,2023-01-08,Social Media,Carte bancaire,Remboursee,299.0,8,20230108
ORD008128,CUS00768,2023-01-08,Paid Search,Carte bancaire,Livree,763.0,12,20230108
ORD008129,CUS01266,2023-01-08,Email,Virement,Livree,649.0,3,20230108
ORD008130,CUS01317,2023-01-08,Email,Carte bancaire,Livree,624.0,10,20230108
ORD008131,CUS00509,2023-01-08,Social Media,PayPal,Livree,419.0,4,20230108
ORD008132,CUS00326,2023-01-08,Paid Search,Mobile Money,Livree,1196.0,0,20230108
ORD008133,CUS02377,2023-01-08,Social Media,Mobile Money,Livree,649.0,4,20230108
ORD008134,CUS00283,2023-01-08,Social Media,Virement,Livree,79.0,8,20230108
ORD008135,CUS01013,2023-01-08,Organic,PayPal,Livree,258.0,2,20230108
ORD008136,CUS00247,2023-01-08,Email,Virement,Livree,99.0,3,20230108
ORD008137,CUS02515,2023-01-08,Organic,Carte bancaire,En cours,698.0,6,20230108
ORD008138,CUS02373,2023-01-08,Social Media,Mobile Money,Livree,4722.0,5,20230108
ORD008139,CUS02175,2023-01-08,Organic,Carte bancaire,Livree,2996.0,6,20230108
ORD008140,CUS00315,2023-01-08,Paid Search,Carte bancaire,Livree,448.0,5,20230108
ORD008141,CUS00065,2023-01-08,Organic,Carte bancaire,Livree,399.0,6,20230108
ORD008142,CUS02273,2023-01-08,Organic,PayPal,Livree,222.0,3,20230108
ORD008143,CUS01453,2023-01-08,Direct,PayPal,Livree,933.0,5,20230108
ORD008144,CUS02801,2023-01-08,Email,Carte bancaire,Livree,1054.0,2,20230108
ORD008145,CUS02221,2023-01-08,Social Media,Mobile Money,Livree,465.0,8,20230108
ORD008146,CUS02880,2023-01-08,Organic,Cash on Delivery,Livree,2363.0,3,20230108
ORD008147,CUS00360,2023-01-08,Social Media,PayPal,Livree,456.0,8,20230108
ORD008148,CUS01123,2023-01-09,Organic,Mobile Money,Livree,4545.0,5,20230109
ORD008149,CUS02098,2023-01-09,Organic,Virement,Remboursee,585.0,3,20230109
ORD008150,CUS00811,2023-01-09,Organic,Mobile Money,Livree,327.0,1,20230109
ORD008151,CUS00538,2023-01-09,Paid Search,Cash on Delivery,Livree,598.0,0,20230109
ORD008152,CUS01488,2023-01-09,Social Media,Mobile Money,Livree,1047.0,1,20230109
ORD008153,CUS01256,2023-01-09,Organic,Carte bancaire,Livree,2304.0,4,20230109
ORD008154,CUS00542,2023-01-09,Social Media,Cash on Delivery,Livree,3843.0,5,20230109
ORD008155,CUS01819,2023-01-09,Organic,PayPal,Livree,597.0,8,20230109
ORD008156,CUS02454,2023-01-09,Direct,PayPal,Livree,4596.0,3,20230109
ORD008157,CUS02978,2023-01-09,Social Media,Mobile Money,Livree,1947.0,2,20230109
ORD008158,CUS02902,2023-01-09,Email,Carte bancaire,Remboursee,1567.0,0,20230109
ORD008159,CUS01726,2023-01-09,Paid Search,Carte bancaire,Livree,253.0,6,20230109
ORD008160,CUS02076,2023-01-09,Social Media,PayPal,Livree,149.0,9,20230109
ORD008161,CUS00426,2023-01-09,Organic,Mobile Money,Livree,447.0,8,20230109
ORD008162,CUS02098,2023-01-09,Social Media,Carte bancaire,Livree,1298.0,7,20230109
ORD008163,CUS00566,2023-01-09,Social Media,Carte bancaire,Livree,597.0,6,20230109
ORD008164,CUS02305,2023-01-09,Organic,Virement,Livree,316.0,10,20230109
ORD008165,CUS01977,2023-01-09,Organic,PayPal,Remboursee,168.0,5,20230109
ORD008166,CUS00457,2023-01-09,Social Media,Carte bancaire,Livree,1150.0,6,20230109
ORD008167,CUS02688,2023-01-09,Affiliate,Mobile Money,Livree,1284.0,4,20230109
ORD008168,CUS02311,2023-01-10,Social Media,Cash on Delivery,Livree,1092.0,2,20230110
ORD008169,CUS02951,2023-01-10,Paid Search,Virement,Livree,1884.0,4,20230110
ORD008170,CUS02044,2023-01-10,Paid Search,Mobile Money,Livree,642.0,5,20230110
ORD008171,CUS00480,2023-01-10,Social Media,Carte bancaire,Livree,36.0,10,20230110
ORD008172,CUS01007,2023-01-10,Direct,Carte bancaire,Livree,1047.0,5,20230110
ORD008173,CUS00042,2023-01-10,Paid Search,Carte bancaire,Annulee,18.0,8,20230110
ORD008174,CUS02983,2023-01-10,Social Media,Virement,En cours,776.0,3,20230110
ORD008175,CUS00598,2023-01-10,Organic,Mobile Money,Livree,58.0,4,20230110
ORD008176,CUS02027,2023-01-10,Organic,Cash on Delivery,Remboursee,1948.0,1,20230110
ORD008177,CUS02754,2023-01-10,Organic,PayPal,Remboursee,734.0,2,20230110
ORD008178,CUS02864,2023-01-10,Organic,Carte bancaire,Livree,2896.0,6,20230110
ORD008179,CUS02274,2023-01-10,Affiliate,Mobile Money,Livree,731.0,5,20230110
ORD008180,CUS01642,2023-01-10,Organic,Carte bancaire,Remboursee,36.0,7,20230110
ORD008181,CUS01838,2023-01-10,Organic,Carte bancaire,En cours,862.0,5,20230110
ORD008182,CUS02427,2023-01-10,Organic,Cash on Delivery,Livree,3897.0,3,20230110
ORD008183,CUS02466,2023-01-11,Paid Search,Mobile Money,Livree,2424.0,4,20230111
ORD008184,CUS00429,2023-01-11,Paid Search,Mobile Money,Livree,178.0,8,20230111
ORD008185,CUS01707,2023-01-11,Organic,Mobile Money,Remboursee,2893.0,3,20230111
ORD008186,CUS01688,2023-01-11,Organic,Mobile Money,Livree,245.0,7,20230111
ORD008187,CUS00339,2023-01-11,Organic,Mobile Money,Annulee,781.0,7,20230111
ORD008188,CUS00812,2023-01-11,Organic,Carte bancaire,Livree,3793.0,5,20230111
ORD008189,CUS02030,2023-01-11,Social Media,Mobile Money,Livree,748.0,0,20230111
ORD008190,CUS01537,2023-01-11,Organic,Mobile Money,Livree,398.0,5,20230111
ORD008191,CUS02286,2023-01-11,Organic,PayPal,Livree,398.0,8,20230111
ORD008192,CUS00359,2023-01-11,Organic,Carte bancaire,Livree,1525.0,6,20230111
ORD008193,CUS02334,2023-01-11,Organic,Mobile Money,Livree,827.0,6,20230111
ORD008194,CUS00008,2023-01-11,Email,Virement,Annulee,299.0,0,20230111
ORD008195,CUS01590,2023-01-11,Direct,PayPal,Livree,1196.0,2,20230111
ORD008196,CUS02583,2023-01-11,Organic,Carte bancaire,Livree,565.0,6,20230111
ORD008197,CUS01480,2023-01-11,Organic,Virement,Livree,1296.0,6,20230111
ORD008198,CUS02880,2023-01-11,Organic,Carte bancaire,Livree,1386.0,8,20230111
ORD008199,CUS00920,2023-01-11,Email,Mobile Money,Livree,45.0,4,20230111
ORD008200,CUS02532,2023-01-11,Social Media,Carte bancaire,Livree,177.0,6,20230111
ORD008201,CUS01313,2023-01-11,Organic,Carte bancaire,Remboursee,1536.0,5,20230111
ORD008202,CUS02961,2023-01-11,Email,Carte bancaire,Livree,3382.0,2,20230111
ORD008203,CUS01589,2023-01-11,Email,Mobile Money,Livree,1515.0,0,20230111
ORD008204,CUS02133,2023-01-11,Email,PayPal,Livree,317.0,6,20230111
ORD008205,CUS02322,2023-01-11,Paid Search,Mobile Money,Annulee,266.0,5,20230111
ORD008206,CUS00390,2023-01-11,Affiliate,Virement,Livree,45.0,3,20230111
ORD008207,CUS01562,2023-01-11,Email,Carte bancaire,Livree,237.0,0,20230111
ORD008208,CUS02403,2023-01-11,Organic,Mobile Money,Livree,642.0,6,20230111
ORD008209,CUS02085,2023-01-11,Direct,Cash on Delivery,Livree,87.0,4,20230111
ORD008210,CUS02697,2023-01-11,Paid Search,Cash on Delivery,Livree,2595.0,6,20230111
ORD008211,CUS02813,2023-01-11,Organic,Carte bancaire,Livree,3245.0,10,20230111
ORD008212,CUS02099,2023-01-11,Paid Search,Carte bancaire,Livree,399.0,0,20230111
ORD008213,CUS00685,2023-01-11,Affiliate,Cash on Delivery,Remboursee,3563.0,2,20230111
ORD008214,CUS00033,2023-01-12,Paid Search,Virement,Livree,2274.0,9,20230112
ORD008215,CUS01798,2023-01-12,Social Media,Carte bancaire,Livree,195.0,0,20230112
ORD008216,CUS01698,2023-01-12,Social Media,Carte bancaire,Livree,9152.0,10,20230112
ORD008217,CUS01555,2023-01-12,Direct,Carte bancaire,Livree,416.0,5,20230112
ORD008218,CUS01676,2023-01-12,Email,Carte bancaire,Livree,1530.0,4,20230112
ORD008219,CUS01361,2023-01-12,Paid Search,Mobile Money,Livree,145.0,4,20230112
ORD008220,CUS00511,2023-01-12,Direct,Mobile Money,Livree,955.0,3,20230112
ORD008221,CUS00166,2023-01-12,Organic,PayPal,Livree,2694.0,8,20230112
ORD008222,CUS00148,2023-01-12,Organic,Mobile Money,Livree,198.0,1,20230112
ORD008223,CUS00228,2023-01-12,Paid Search,Mobile Money,Livree,149.0,6,20230112
ORD008224,CUS02193,2023-01-12,Paid Search,Virement,Remboursee,3436.0,3,20230112
ORD008225,CUS00212,2023-01-12,Social Media,PayPal,Livree,149.0,2,20230112
ORD008226,CUS02268,2023-01-12,Organic,Mobile Money,Livree,6032.0,12,20230112
ORD008227,CUS02226,2023-01-12,Email,PayPal,Livree,1498.0,6,20230112
ORD008228,CUS00991,2023-01-12,Organic,Carte bancaire,Livree,4233.0,6,20230112
ORD008229,CUS02222,2023-01-12,Affiliate,PayPal,Livree,282.0,8,20230112
ORD008230,CUS00282,2023-01-12,Direct,Carte bancaire,Annulee,3174.0,0,20230112
ORD008231,CUS00518,2023-01-12,Organic,PayPal,Livree,1998.0,10,20230112
ORD008232,CUS02072,2023-01-12,Organic,Cash on Delivery,Livree,2245.0,0,20230112
ORD008233,CUS00769,2023-01-12,Direct,Carte bancaire,Livree,1233.0,2,20230112
ORD008234,CUS02031,2023-01-13,Social Media,Mobile Money,Livree,1145.0,6,20230113
ORD008235,CUS00705,2023-01-13,Social Media,Mobile Money,En cours,783.0,5,20230113
ORD008236,CUS00849,2023-01-13,Direct,PayPal,En cours,366.0,4,20230113
ORD008237,CUS00489,2023-01-13,Email,Carte bancaire,Annulee,89.0,4,20230113
ORD008238,CUS00248,2023-01-13,Paid Search,PayPal,Livree,475.0,2,20230113
ORD008239,CUS00023,2023-01-13,Direct,Mobile Money,Livree,378.0,0,20230113
ORD008240,CUS01974,2023-01-13,Direct,Carte bancaire,Livree,1701.0,7,20230113
ORD008241,CUS00575,2023-01-13,Organic,Carte bancaire,Livree,212.0,7,20230113
ORD008242,CUS01806,2023-01-13,Paid Search,Carte bancaire,Livree,659.0,9,20230113
ORD008243,CUS01743,2023-01-13,Direct,PayPal,Livree,201.0,2,20230113
ORD008244,CUS01565,2023-01-13,Organic,Carte bancaire,Livree,647.0,7,20230113
ORD008245,CUS01548,2023-01-13,Direct,PayPal,Livree,237.0,4,20230113
ORD008246,CUS00586,2023-01-13,Organic,Carte bancaire,Livree,3294.0,8,20230113
ORD008247,CUS01036,2023-01-13,Organic,Mobile Money,Livree,2136.0,8,20230113
ORD008248,CUS00836,2023-01-13,Organic,Carte bancaire,Livree,547.0,5,20230113
ORD008249,CUS01889,2023-01-13,Social Media,Mobile Money,Livree,1080.0,3,20230113
ORD008250,CUS02410,2023-01-13,Social Media,Mobile Money,Livree,1329.0,7,20230113
ORD008251,CUS02251,2023-01-13,Social Media,PayPal,Livree,1036.0,6,20230113
ORD008252,CUS01465,2023-01-13,Paid Search,Carte bancaire,Livree,1385.0,2,20230113
ORD008253,CUS01473,2023-01-14,Email,Carte bancaire,Livree,597.0,4,20230114
ORD008254,CUS01642,2023-01-14,Social Media,Mobile Money,Livree,4795.0,9,20230114
ORD008255,CUS00008,2023-01-14,Email,Mobile Money,Livree,1677.0,8,20230114
ORD008256,CUS00215,2023-01-14,Organic,Virement,Livree,999.0,1,20230114
ORD008257,CUS02347,2023-01-14,Social Media,PayPal,Livree,24.0,1,20230114
ORD008258,CUS02538,2023-01-14,Organic,Mobile Money,Livree,1148.0,8,20230114
ORD008259,CUS00046,2023-01-14,Paid Search,PayPal,Livree,1372.0,1,20230114
ORD008260,CUS02702,2023-01-14,Paid Search,Carte bancaire,Livree,2184.0,6,20230114
ORD008261,CUS01891,2023-01-14,Organic,PayPal,Livree,1947.0,3,20230114
ORD008262,CUS00651,2023-01-14,Affiliate,Virement,Livree,954.0,9,20230114
ORD008263,CUS01678,2023-01-14,Social Media,Mobile Money,Livree,298.0,2,20230114
ORD008264,CUS02223,2023-01-14,Paid Search,Virement,Livree,744.0,8,20230114
ORD008265,CUS02961,2023-01-14,Social Media,PayPal,Livree,666.0,5,20230114
ORD008266,CUS01150,2023-01-14,Organic,Carte bancaire,Livree,4646.0,5,20230114
ORD008267,CUS01737,2023-01-14,Direct,Carte bancaire,Livree,3012.0,0,20230114
ORD008268,CUS00132,2023-01-14,Paid Search,Mobile Money,Remboursee,1998.0,0,20230114
ORD008269,CUS00410,2023-01-14,Organic,Virement,Annulee,279.0,4,20230114
ORD008270,CUS01150,2023-01-14,Social Media,Mobile Money,Livree,1498.0,5,20230114
ORD008271,CUS00306,2023-01-14,Direct,PayPal,Livree,846.0,1,20230114
ORD008272,CUS01715,2023-01-15,Direct,Virement,Livree,267.0,6,20230115
ORD008273,CUS01195,2023-01-15,Paid Search,Carte bancaire,Livree,4497.0,6,20230115
ORD008274,CUS00037,2023-01-15,Organic,Mobile Money,Livree,377.0,4,20230115
ORD008275,CUS02650,2023-01-15,Organic,Carte bancaire,Livree,932.0,7,20230115
ORD008276,CUS01104,2023-01-15,Paid Search,Mobile Money,Livree,1044.0,1,20230115
ORD008277,CUS00849,2023-01-15,Paid Search,Carte bancaire,Livree,58.0,3,20230115
ORD008278,CUS02157,2023-01-15,Direct,Mobile Money,Livree,798.0,9,20230115
ORD008279,CUS01454,2023-01-15,Email,PayPal,Livree,2247.0,5,20230115
ORD008280,CUS01383,2023-01-15,Email,Carte bancaire,Remboursee,466.0,5,20230115
ORD008281,CUS01968,2023-01-15,Organic,Carte bancaire,Annulee,354.0,11,20230115
ORD008282,CUS02552,2023-01-15,Paid Search,Mobile Money,Livree,3294.0,0,20230115
ORD008283,CUS01880,2023-01-15,Social Media,Cash on Delivery,Livree,1345.0,7,20230115
ORD008284,CUS00194,2023-01-15,Direct,PayPal,Livree,1746.0,9,20230115
ORD008285,CUS02787,2023-01-15,Social Media,Mobile Money,Livree,3134.0,4,20230115
ORD008286,CUS01001,2023-01-15,Social Media,PayPal,Livree,943.0,7,20230115
ORD008287,CUS01368,2023-01-15,Direct,Carte bancaire,Livree,2057.0,2,20230115
ORD008288,CUS00193,2023-01-15,Affiliate,PayPal,Livree,1134.0,2,20230115
ORD008289,CUS02182,2023-01-15,Organic,PayPal,Annulee,2014.0,6,20230115
ORD008290,CUS02557,2023-01-15,Organic,Carte bancaire,Remboursee,1484.0,7,20230115
ORD008291,CUS00889,2023-01-15,Social Media,Virement,Livree,3754.0,8,20230115
ORD008292,CUS00292,2023-01-15,Social Media,Mobile Money,Livree,2598.0,9,20230115
ORD008293,CUS01929,2023-01-16,Social Media,Carte bancaire,Livree,516.0,8,20230116
ORD008294,CUS02182,2023-01-16,Organic,Mobile Money,Livree,3444.0,3,20230116
ORD008295,CUS01961,2023-01-16,Social Media,Cash on Delivery,En cours,4038.0,7,20230116
ORD008296,CUS01811,2023-01-16,Social Media,Mobile Money,Livree,2854.0,5,20230116
ORD008297,CUS00412,2023-01-16,Organic,Carte bancaire,Livree,1440.0,6,20230116
ORD008298,CUS00721,2023-01-16,Organic,Virement,Livree,90.0,6,20230116
ORD008299,CUS00870,2023-01-16,Organic,Carte bancaire,Annulee,398.0,0,20230116
ORD008300,CUS00038,2023-01-16,Paid Search,Carte bancaire,Livree,1765.0,1,20230116
ORD008301,CUS02505,2023-01-16,Direct,PayPal,Livree,4795.0,5,20230116
ORD008302,CUS02227,2023-01-16,Direct,Cash on Delivery,Annulee,338.0,0,20230116
ORD008303,CUS00504,2023-01-16,Organic,Cash on Delivery,Livree,411.0,7,20230116
ORD008304,CUS01276,2023-01-16,Email,Mobile Money,Remboursee,180.0,7,20230116
ORD008305,CUS01100,2023-01-16,Organic,Virement,Livree,837.0,5,20230116
ORD008306,CUS02620,2023-01-16,Direct,Carte bancaire,En cours,798.0,1,20230116
ORD008307,CUS02789,2023-01-16,Social Media,Mobile Money,Livree,2234.0,9,20230116
ORD008308,CUS01984,2023-01-16,Social Media,Carte bancaire,Livree,357.0,11,20230116
ORD008309,CUS02297,2023-01-16,Direct,Mobile Money,Livree,219.0,5,20230116
ORD008310,CUS01243,2023-01-16,Direct,Carte bancaire,Livree,496.0,6,20230116
ORD008311,CUS01415,2023-01-16,Affiliate,Virement,Livree,649.0,5,20230116
ORD008312,CUS01912,2023-01-16,Direct,Virement,Livree,1906.0,6,20230116
ORD008313,CUS02371,2023-01-16,Paid Search,Carte bancaire,Livree,1382.0,4,20230116
ORD008314,CUS02598,2023-01-17,Social Media,PayPal,Livree,1456.0,7,20230117
ORD008315,CUS02965,2023-01-17,Organic,Mobile Money,Livree,1045.0,12,20230117
ORD008316,CUS00127,2023-01-17,Organic,Virement,Livree,2523.0,0,20230117
ORD008317,CUS00295,2023-01-17,Direct,Mobile Money,Annulee,1187.0,4,20230117
ORD008318,CUS01034,2023-01-17,Email,Mobile Money,Livree,187.0,1,20230117
ORD008319,CUS00641,2023-01-17,Direct,PayPal,Livree,237.0,9,20230117
ORD008320,CUS01455,2023-01-17,Affiliate,Cash on Delivery,Livree,178.0,3,20230117
ORD008321,CUS02999,2023-01-17,Direct,Virement,Livree,3795.0,0,20230117
ORD008322,CUS02010,2023-01-17,Paid Search,Mobile Money,Livree,447.0,6,20230117
ORD008323,CUS02571,2023-01-17,Paid Search,Mobile Money,Livree,591.0,10,20230117
ORD008324,CUS02748,2023-01-17,Organic,Mobile Money,Livree,1314.0,6,20230117
ORD008325,CUS00526,2023-01-17,Paid Search,PayPal,Livree,4075.0,5,20230117
ORD008326,CUS00464,2023-01-17,Email,Mobile Money,Livree,1972.0,6,20230117
ORD008327,CUS01288,2023-01-17,Organic,Mobile Money,Annulee,4132.0,9,20230117
ORD008328,CUS01885,2023-01-17,Direct,PayPal,Livree,119.0,2,20230117
ORD008329,CUS00922,2023-01-17,Direct,Virement,Livree,141.0,4,20230117
ORD008330,CUS02631,2023-01-17,Paid Search,Mobile Money,Livree,708.0,3,20230117
ORD008331,CUS02515,2023-01-17,Organic,Mobile Money,Livree,58.0,1,20230117
ORD008332,CUS01281,2023-01-17,Email,Virement,Livree,1195.0,4,20230117
ORD008333,CUS00061,2023-01-17,Direct,Carte bancaire,Livree,4913.0,8,20230117
ORD008334,CUS01739,2023-01-17,Email,PayPal,Livree,444.0,6,20230117
ORD008335,CUS00121,2023-01-18,Social Media,Carte bancaire,Livree,298.0,5,20230118
ORD008336,CUS02849,2023-01-18,Email,Carte bancaire,Livree,296.0,6,20230118
ORD008337,CUS00632,2023-01-18,Social Media,Carte bancaire,Annulee,1314.0,2,20230118
ORD008338,CUS02269,2023-01-18,Organic,Mobile Money,Livree,2283.0,4,20230118
ORD008339,CUS00530,2023-01-18,Email,PayPal,En cours,720.0,5,20230118
ORD008340,CUS00812,2023-01-18,Affiliate,Cash on Delivery,Livree,3346.0,5,20230118
ORD008341,CUS01887,2023-01-18,Email,Carte bancaire,Livree,2133.0,5,20230118
ORD008342,CUS00269,2023-01-18,Organic,Virement,Livree,147.0,4,20230118
ORD008343,CUS02358,2023-01-18,Direct,Mobile Money,Livree,45.0,3,20230118
ORD008344,CUS02103,2023-01-18,Direct,Mobile Money,Livree,765.0,14,20230118
ORD008345,CUS00684,2023-01-18,Social Media,Carte bancaire,Livree,285.0,7,20230118
ORD008346,CUS00101,2023-01-18,Organic,Carte bancaire,Livree,254.0,6,20230118
ORD008347,CUS01318,2023-01-18,Affiliate,Mobile Money,Livree,267.0,4,20230118
ORD008348,CUS00253,2023-01-18,Direct,Virement,Livree,1585.0,3,20230118
ORD008349,CUS01008,2023-01-18,Social Media,PayPal,Livree,897.0,4,20230118
ORD008350,CUS01604,2023-01-18,Organic,Carte bancaire,Livree,1934.0,5,20230118
ORD008351,CUS02840,2023-01-18,Email,Carte bancaire,Livree,336.0,0,20230118
ORD008352,CUS02508,2023-01-18,Social Media,Mobile Money,Livree,298.0,0,20230118
ORD008353,CUS02550,2023-01-18,Paid Search,Carte bancaire,Livree,5037.0,3,20230118
ORD008354,CUS02279,2023-01-18,Organic,Mobile Money,Livree,4595.0,5,20230118
ORD008355,CUS01842,2023-01-18,Direct,Mobile Money,Livree,3805.0,4,20230118
ORD008356,CUS01551,2023-01-18,Social Media,Carte bancaire,Annulee,129.0,9,20230118
ORD008357,CUS01123,2023-01-18,Social Media,PayPal,Livree,94.0,0,20230118
ORD008358,CUS00740,2023-01-18,Direct,Mobile Money,Livree,139.0,2,20230118
ORD008359,CUS01880,2023-01-19,Organic,Virement,Livree,2598.0,5,20230119
ORD008360,CUS01473,2023-01-19,Social Media,Carte bancaire,Livree,2745.0,7,20230119
ORD008361,CUS01554,2023-01-19,Email,Mobile Money,Livree,298.0,11,20230119
ORD008362,CUS00061,2023-01-19,Email,Mobile Money,Livree,45.0,2,20230119
ORD008363,CUS01145,2023-01-19,Paid Search,Carte bancaire,Livree,763.0,4,20230119
ORD008364,CUS02841,2023-01-19,Organic,PayPal,Livree,271.0,4,20230119
ORD008365,CUS01073,2023-01-19,Email,Carte bancaire,Livree,54.0,0,20230119
ORD008366,CUS01060,2023-01-19,Direct,Carte bancaire,Livree,207.0,4,20230119
ORD008367,CUS01488,2023-01-19,Social Media,Virement,Remboursee,178.0,7,20230119
ORD008368,CUS00823,2023-01-19,Email,Mobile Money,Livree,30.0,6,20230119
ORD008369,CUS01555,2023-01-19,Paid Search,Carte bancaire,Remboursee,199.0,6,20230119
ORD008370,CUS01808,2023-01-19,Email,Mobile Money,Livree,1643.0,3,20230119
ORD008371,CUS00263,2023-01-19,Paid Search,Mobile Money,Livree,5175.0,3,20230119
ORD008372,CUS01558,2023-01-19,Paid Search,PayPal,Livree,3897.0,8,20230119
ORD008373,CUS00214,2023-01-19,Organic,Mobile Money,Livree,665.0,3,20230119
ORD008374,CUS00259,2023-01-19,Social Media,Virement,Livree,78.0,5,20230119
ORD008375,CUS00154,2023-01-19,Organic,Mobile Money,Livree,451.0,5,20230119
ORD008376,CUS01122,2023-01-19,Organic,PayPal,En cours,556.0,9,20230119
ORD008377,CUS02295,2023-01-19,Paid Search,Mobile Money,Livree,1298.0,7,20230119
ORD008378,CUS02703,2023-01-19,Direct,Mobile Money,Livree,78.0,1,20230119
ORD008379,CUS00582,2023-01-19,Email,Mobile Money,Livree,3544.0,1,20230119
ORD008380,CUS02336,2023-01-19,Email,Carte bancaire,En cours,1254.0,6,20230119
ORD008381,CUS00048,2023-01-19,Paid Search,Virement,Livree,597.0,4,20230119
ORD008382,CUS01398,2023-01-19,Social Media,PayPal,En cours,1127.0,3,20230119
