ticket_id,created_at,category_id,agent_id,pays,canal,priorite,statut,score_risque,niveau_alerte,predit_risque,ticket_at_risk
TKT013559,2024-03-14 10:11:00,CAT004,AGT003,Maroc,Email,3,Escaladé,0.5248344686756845,ORANGE — Surveiller,1,1
TKT014911,2024-06-07 07:58:00,CAT008,AGT011,France,Email,2,Résolu,0.5246974713237534,ORANGE — Surveiller,1,0
TKT013565,2024-03-14 08:55:00,CAT006,AGT009,Senegal,Chat,3,Escaladé,0.5246357210785273,ORANGE — Surveiller,1,1
TKT014554,2024-05-17 04:37:00,CAT002,AGT001,France,Téléphone,2,En cours,0.5244941927692182,ORANGE — Surveiller,1,0
TKT012490,2024-01-11 12:57:00,CAT003,AGT009,France,Chat,3,Résolu,0.5244866031024776,ORANGE — Surveiller,1,1
TKT013265,2024-02-23 17:29:00,CAT001,AGT006,Mali,Téléphone,4,Résolu,0.5242683925346714,ORANGE — Surveiller,1,1
TKT012463,2024-01-11 08:39:00,CAT004,AGT012,CI,Email,3,Résolu,0.5241025783056369,ORANGE — Surveiller,1,0
TKT012678,2024-01-21 15:09:00,CAT003,AGT007,Cameroun,Email,3,Résolu,0.5240849611971601,ORANGE — Surveiller,1,1
TKT012291,2024-01-02 06:25:00,CAT006,AGT001,Senegal,Chat,3,Résolu,0.5239733925479427,ORANGE — Surveiller,1,1
TKT014386,2024-05-07 11:55:00,CAT003,AGT009,Ghana,Email,3,Résolu,0.523894661086196,ORANGE — Surveiller,1,1
TKT014094,2024-04-18 05:37:00,CAT006,AGT012,Senegal,Téléphone,3,Escaladé,0.5238280868586788,ORANGE — Surveiller,1,1
TKT013789,2024-03-29 11:07:00,CAT004,AGT012,Maroc,App mobile,3,Fermé,0.5238192454099085,ORANGE — Surveiller,1,0
TKT013722,2024-03-25 22:28:00,CAT008,AGT006,CI,Email,2,Résolu,0.5237096636051077,ORANGE — Surveiller,1,0
TKT012830,2024-01-29 21:19:00,CAT004,AGT009,CI,Web form,3,Résolu,0.5236716904133545,ORANGE — Surveiller,1,0
TKT012747,2024-01-24 09:35:00,CAT002,AGT004,Maroc,Chat,2,Résolu,0.5235593280967142,ORANGE — Surveiller,1,1
TKT013159,2024-02-17 23:14:00,CAT002,AGT010,Maroc,Email,2,Résolu,0.5232522985791548,ORANGE — Surveiller,1,0
TKT014429,2024-05-09 10:05:00,CAT006,AGT009,CI,App mobile,3,Backlog,0.5231312820355153,ORANGE — Surveiller,1,1
TKT012790,2024-01-26 17:22:00,CAT006,AGT006,Senegal,Email,3,Résolu,0.523103023385375,ORANGE — Surveiller,1,1
TKT013583,2024-03-16 14:34:00,CAT004,AGT008,France,Email,3,En cours,0.5229569050897948,ORANGE — Surveiller,1,0
TKT012471,2024-01-11 16:14:00,CAT004,AGT009,Cameroun,Web form,3,Escaladé,0.522942038244016,ORANGE — Surveiller,1,1
TKT014513,2024-05-14 15:49:00,CAT003,AGT009,France,Email,3,Résolu,0.5228768857455575,ORANGE — Surveiller,1,1
TKT012371,2024-01-06 07:21:00,CAT003,AGT005,Senegal,Email,3,Résolu,0.5228366097366616,ORANGE — Surveiller,1,1
TKT013408,2024-03-05 13:30:00,CAT004,AGT010,CI,Téléphone,3,Escaladé,0.52277577253292,ORANGE — Surveiller,1,1
TKT012826,2024-01-28 05:05:00,CAT007,AGT007,France,Email,5,Escaladé,0.5227379335444983,ORANGE — Surveiller,1,1
TKT014197,2024-04-24 10:16:00,CAT002,AGT011,CI,App mobile,2,Résolu,0.5225084610039366,ORANGE — Surveiller,1,0
TKT013047,2024-02-10 16:59:00,CAT004,AGT008,CI,Chat,3,Résolu,0.5224996603743982,ORANGE — Surveiller,1,0
TKT013929,2024-04-08 07:48:00,CAT003,AGT006,Belgique,Web form,3,Résolu,0.5224456475860081,ORANGE — Surveiller,1,1
TKT012827,2024-01-28 11:55:00,CAT004,AGT001,Mali,Téléphone,3,En cours,0.5223489665969674,ORANGE — Surveiller,1,1
TKT015197,2024-06-25 10:48:00,CAT003,AGT010,Senegal,App mobile,3,Résolu,0.5222098510686255,ORANGE — Surveiller,1,0
TKT012851,2024-01-30 06:53:00,CAT004,AGT010,CI,Téléphone,3,En cours,0.5220615980288438,ORANGE — Surveiller,1,0
TKT013905,2024-04-06 09:25:00,CAT004,AGT009,France,Web form,3,Résolu,0.5220521588018597,ORANGE — Surveiller,1,0
TKT012295,2024-01-03 04:50:00,CAT006,AGT003,Mali,Email,3,Backlog,0.5220157998168977,ORANGE — Surveiller,1,1
TKT012640,2024-01-19 19:24:00,CAT004,AGT007,France,Téléphone,3,En cours,0.5218774298852371,ORANGE — Surveiller,1,0
TKT012492,2024-01-12 06:18:00,CAT006,AGT008,Cameroun,Chat,3,Backlog,0.5217915622261874,ORANGE — Surveiller,1,1
TKT012589,2024-01-16 14:39:00,CAT004,AGT010,Senegal,Chat,3,Escaladé,0.5214748425863996,ORANGE — Surveiller,1,1
TKT013538,2024-03-13 05:40:00,CAT003,AGT012,France,Téléphone,3,Résolu,0.521465050359008,ORANGE — Surveiller,1,0
TKT012326,2024-01-04 11:07:00,CAT004,AGT012,Cameroun,Chat,3,Résolu,0.5213146385165794,ORANGE — Surveiller,1,0
TKT014205,2024-04-24 19:08:00,CAT004,AGT007,CI,Email,3,Escaladé,0.5211550545795475,ORANGE — Surveiller,1,1
TKT013154,2024-02-16 18:08:00,CAT004,AGT009,Maroc,App mobile,3,Escaladé,0.521096982760842,ORANGE — Surveiller,1,1
TKT013991,2024-04-11 18:09:00,CAT004,AGT001,CI,Chat,3,Résolu,0.5210510667105636,ORANGE — Surveiller,1,0
TKT013284,2024-02-24 10:21:00,CAT002,AGT011,Cameroun,Email,2,Escaladé,0.5209802016345655,ORANGE — Surveiller,1,1
TKT012265,2024-01-01 17:30:00,CAT004,AGT009,France,App mobile,3,Résolu,0.5209498062227312,ORANGE — Surveiller,1,0
TKT014341,2024-05-04 10:56:00,CAT003,AGT009,CI,Chat,3,Fermé,0.5209354263226538,ORANGE — Surveiller,1,0
TKT013491,2024-03-10 11:29:00,CAT004,AGT005,Senegal,Chat,3,Escaladé,0.5208480713040301,ORANGE — Surveiller,1,1
TKT012532,2024-01-13 18:28:00,CAT004,AGT001,Maroc,Chat,3,Résolu,0.5207049887919503,ORANGE — Surveiller,1,0
TKT013316,2024-02-27 07:32:00,CAT002,AGT011,Mali,Chat,2,En cours,0.5205578965497528,ORANGE — Surveiller,1,1
TKT012745,2024-01-24 14:56:00,CAT004,AGT003,Cameroun,Email,3,Résolu,0.5202277648237227,ORANGE — Surveiller,1,0
TKT012304,2024-01-03 20:15:00,CAT006,AGT007,Cameroun,Email,3,Backlog,0.5202176943361804,ORANGE — Surveiller,1,1
TKT012437,2024-01-09 06:10:00,CAT006,AGT010,CI,Chat,3,Résolu,0.5201357192968294,ORANGE — Surveiller,1,0
TKT014357,2024-05-05 16:46:00,CAT004,AGT009,Senegal,Téléphone,3,Résolu,0.5199911244635436,ORANGE — Surveiller,1,0
TKT012411,2024-01-08 15:28:00,CAT004,AGT012,CI,App mobile,3,Escaladé,0.5199685997474037,ORANGE — Surveiller,1,1
TKT013440,2024-03-06 02:04:00,CAT003,AGT012,CI,App mobile,3,Résolu,0.5199589869766906,ORANGE — Surveiller,1,1
TKT013172,2024-02-17 12:21:00,CAT002,AGT007,CI,Téléphone,2,Résolu,0.5198327919763711,ORANGE — Surveiller,1,1
TKT012434,2024-01-09 01:32:00,CAT003,AGT010,Ghana,Téléphone,3,Escaladé,0.5197863828036078,ORANGE — Surveiller,1,1
TKT014629,2024-05-22 12:36:00,CAT004,AGT009,CI,Téléphone,3,Backlog,0.5196562603848721,ORANGE — Surveiller,1,1
TKT012267,2024-01-02 07:42:00,CAT004,AGT012,Maroc,Chat,3,Résolu,0.5194161311372616,ORANGE — Surveiller,1,1
TKT013327,2024-02-27 13:30:00,CAT006,AGT003,CI,Chat,3,Résolu,0.5193018224047846,ORANGE — Surveiller,1,0
TKT014982,2024-06-12 09:22:00,CAT006,AGT009,CI,Email,3,Backlog,0.5191341550369849,ORANGE — Surveiller,1,1
TKT012313,2024-01-03 09:07:00,CAT004,AGT005,CI,Chat,3,Résolu,0.5189764864527769,ORANGE — Surveiller,1,0
TKT012311,2024-01-03 10:52:00,CAT004,AGT006,Cameroun,Chat,3,Résolu,0.5189270826481247,ORANGE — Surveiller,1,0
TKT012387,2024-01-07 11:19:00,CAT003,AGT008,France,Chat,3,Backlog,0.5188991276084625,ORANGE — Surveiller,1,1
TKT014732,2024-05-28 10:31:00,CAT006,AGT009,France,Email,3,Résolu,0.5188922149980272,ORANGE — Surveiller,1,1
TKT014276,2024-04-29 07:12:00,CAT004,AGT012,Mali,Email,3,Résolu,0.5187952391246344,ORANGE — Surveiller,1,0
TKT013216,2024-02-20 07:10:00,CAT006,AGT003,CI,Email,3,Escaladé,0.5187242393835783,ORANGE — Surveiller,1,1
TKT014268,2024-04-29 14:04:00,CAT004,AGT012,Cameroun,App mobile,3,Escaladé,0.5185279147981532,ORANGE — Surveiller,1,1
TKT014743,2024-05-29 07:33:00,CAT003,AGT009,France,Email,3,Résolu,0.5183883885869939,ORANGE — Surveiller,1,0
TKT012283,2024-01-02 08:49:00,CAT004,AGT003,CI,Chat,3,Résolu,0.5183813155276901,ORANGE — Surveiller,1,1
TKT013863,2024-04-03 14:19:00,CAT008,AGT011,Maroc,Web form,2,Escaladé,0.518300252327658,ORANGE — Surveiller,1,1
TKT014828,2024-06-03 20:29:00,CAT004,AGT005,Mali,Téléphone,3,Escaladé,0.5182568221143086,ORANGE — Surveiller,1,1
TKT012521,2024-01-13 06:12:00,CAT006,AGT008,CI,Téléphone,3,En cours,0.5180909831465081,ORANGE — Surveiller,1,0
TKT014811,2024-06-02 11:53:00,CAT006,AGT007,France,Email,3,Résolu,0.5180282749811963,ORANGE — Surveiller,1,0
TKT013361,2024-03-01 10:11:00,CAT006,AGT005,Cameroun,Chat,3,Résolu,0.5177122460663156,ORANGE — Surveiller,1,0
TKT012391,2024-01-07 13:40:00,CAT003,AGT012,Senegal,App mobile,3,Résolu,0.5176740526919756,ORANGE — Surveiller,1,0
TKT012316,2024-01-03 13:01:00,CAT003,AGT003,Senegal,App mobile,3,Résolu,0.5174907861684598,ORANGE — Surveiller,1,1
TKT012611,2024-01-17 07:48:00,CAT004,AGT006,France,Email,3,Résolu,0.517266173772431,ORANGE — Surveiller,1,0
TKT013234,2024-02-21 06:56:00,CAT004,AGT012,CI,Téléphone,3,Escaladé,0.5171546438462135,ORANGE — Surveiller,1,1
TKT014275,2024-04-29 15:13:00,CAT003,AGT005,CI,Email,3,Résolu,0.5171427827897468,ORANGE — Surveiller,1,0
TKT014630,2024-05-22 04:23:00,CAT004,AGT009,Maroc,Email,3,Escaladé,0.517096738679029,ORANGE — Surveiller,1,1
TKT012478,2024-01-11 13:24:00,CAT004,AGT003,CI,Email,3,Fermé,0.5169755119262317,ORANGE — Surveiller,1,0
TKT015283,2024-06-30 19:08:00,CAT008,AGT004,Senegal,Email,2,Résolu,0.5168510872998175,ORANGE — Surveiller,1,1
TKT014258,2024-04-28 13:50:00,CAT004,AGT005,Senegal,Chat,3,Escaladé,0.5167640989227746,ORANGE — Surveiller,1,1
TKT013273,2024-02-23 19:13:00,CAT003,AGT009,CI,Email,3,Résolu,0.5164468401523509,ORANGE — Surveiller,1,0
TKT012346,2024-01-05 16:28:00,CAT006,AGT005,Mali,Chat,3,Résolu,0.5158362953821599,ORANGE — Surveiller,1,1
TKT013207,2024-02-20 21:52:00,CAT002,AGT006,CI,Email,2,Résolu,0.5157932123994577,ORANGE — Surveiller,1,0
TKT014649,2024-05-23 09:58:00,CAT008,AGT004,Senegal,Chat,2,Escaladé,0.5156529439888881,ORANGE — Surveiller,1,1
TKT013506,2024-03-11 08:58:00,CAT003,AGT005,Maroc,Email,3,Résolu,0.5155357794752088,ORANGE — Surveiller,1,0
TKT012916,2024-02-01 08:19:00,CAT003,AGT010,Ghana,Email,3,En cours,0.5154956406653257,ORANGE — Surveiller,1,1
TKT014138,2024-04-21 17:31:00,CAT003,AGT009,CI,Email,3,Résolu,0.515423716679936,ORANGE — Surveiller,1,0
TKT012470,2024-01-11 07:13:00,CAT002,AGT007,CI,Téléphone,2,Escaladé,0.5153256092930414,ORANGE — Surveiller,1,1
TKT013435,2024-03-06 16:18:00,CAT008,AGT004,Belgique,App mobile,2,Résolu,0.5151269310626236,ORANGE — Surveiller,1,0
TKT014284,2024-04-30 16:15:00,CAT006,AGT012,CI,App mobile,3,Résolu,0.5149261530808408,ORANGE — Surveiller,1,1
TKT013678,2024-03-22 16:44:00,CAT003,AGT005,Maroc,Téléphone,3,Résolu,0.5147856040286909,ORANGE — Surveiller,1,0
TKT012256,2024-01-01 18:18:00,CAT003,AGT006,Maroc,Email,3,Résolu,0.5147387635105907,ORANGE — Surveiller,1,1
TKT014561,2024-05-17 21:37:00,CAT006,AGT008,CI,App mobile,3,En cours,0.5146295803423081,ORANGE — Surveiller,1,0
TKT013042,2024-02-09 10:09:00,CAT006,AGT010,Ghana,Chat,3,En cours,0.51462246262987,ORANGE — Surveiller,1,1
TKT015281,2024-06-30 14:03:00,CAT002,AGT007,France,Email,2,Escaladé,0.5145669189987158,ORANGE — Surveiller,1,1
TKT013448,2024-03-06 20:00:00,CAT003,AGT009,CI,App mobile,3,Escaladé,0.5144731084577654,ORANGE — Surveiller,1,1
TKT012697,2024-01-22 14:04:00,CAT006,AGT012,Maroc,App mobile,3,Résolu,0.5143817020109183,ORANGE — Surveiller,1,0
TKT012750,2024-01-25 09:52:00,CAT003,AGT006,France,Email,3,Résolu,0.5142822142924486,ORANGE — Surveiller,1,0
TKT013032,2024-02-08 16:21:00,CAT003,AGT009,CI,Email,3,Escaladé,0.5140557943325077,ORANGE — Surveiller,1,1
TKT013889,2024-04-05 00:59:00,CAT004,AGT009,Senegal,Chat,3,Résolu,0.5139658707253963,ORANGE — Surveiller,1,1
TKT015248,2024-06-27 09:42:00,CAT004,AGT005,CI,Chat,3,Backlog,0.5139520133977894,ORANGE — Surveiller,1,1
TKT015066,2024-06-18 14:15:00,CAT003,AGT010,Senegal,Email,3,Résolu,0.5139156744770663,ORANGE — Surveiller,1,0
TKT012427,2024-01-09 08:55:00,CAT003,AGT006,CI,Email,3,En cours,0.5136790880999158,ORANGE — Surveiller,1,1
TKT012893,2024-01-31 17:30:00,CAT003,AGT003,France,Chat,3,Fermé,0.5136554181952091,ORANGE — Surveiller,1,0
TKT013427,2024-03-06 21:30:00,CAT004,AGT003,Cameroun,Chat,3,Escaladé,0.5135495108150036,ORANGE — Surveiller,1,1
TKT014385,2024-05-06 10:17:00,CAT004,AGT003,Maroc,Chat,3,Backlog,0.5130372660384169,ORANGE — Surveiller,1,1
TKT014462,2024-05-11 07:17:00,CAT002,AGT001,Ghana,Web form,2,Résolu,0.5129876151713451,ORANGE — Surveiller,1,0
TKT013281,2024-02-24 18:03:00,CAT003,AGT012,Mali,Téléphone,3,Escaladé,0.5129141585899,ORANGE — Surveiller,1,1
TKT013596,2024-03-17 12:33:00,CAT004,AGT007,Senegal,Téléphone,3,Escaladé,0.5126373535958618,ORANGE — Surveiller,1,1
TKT014398,2024-05-07 12:14:00,CAT006,AGT006,CI,App mobile,3,Fermé,0.5124036552766522,ORANGE — Surveiller,1,1
TKT015139,2024-06-21 06:15:00,CAT003,AGT005,Ghana,Email,3,Résolu,0.512358046032678,ORANGE — Surveiller,1,0
TKT012395,2024-01-07 11:04:00,CAT007,AGT005,Cameroun,Chat,5,Backlog,0.5123043759429051,ORANGE — Surveiller,1,1
TKT013890,2024-04-05 07:31:00,CAT006,AGT012,CI,Téléphone,3,Résolu,0.512019241643603,ORANGE — Surveiller,1,0
TKT014112,2024-04-18 11:39:00,CAT004,AGT003,CI,Email,3,Escaladé,0.51190575376391,ORANGE — Surveiller,1,1
TKT013467,2024-03-08 09:04:00,CAT002,AGT004,Senegal,Email,2,Résolu,0.5118614744795472,ORANGE — Surveiller,1,1
TKT013299,2024-02-25 09:56:00,CAT006,AGT008,Ghana,Chat,3,Backlog,0.5117097062814591,ORANGE — Surveiller,1,1
TKT012960,2024-02-04 03:30:00,CAT006,AGT001,France,Web form,3,Résolu,0.5114754882096711,ORANGE — Surveiller,1,0
TKT015256,2024-06-28 19:27:00,CAT003,AGT003,France,Téléphone,3,Escaladé,0.511467687418809,ORANGE — Surveiller,1,1
TKT014038,2024-04-14 15:11:00,CAT006,AGT007,Mali,Téléphone,3,En cours,0.5112079046877543,ORANGE — Surveiller,1,1
TKT014362,2024-05-05 16:07:00,CAT004,AGT007,Cameroun,Email,3,Résolu,0.5110351062065435,ORANGE — Surveiller,1,1
TKT014253,2024-04-28 11:02:00,CAT006,AGT001,Maroc,Téléphone,3,Résolu,0.5106119694571281,ORANGE — Surveiller,1,1
TKT015201,2024-06-25 18:44:00,CAT003,AGT009,CI,Web form,3,Résolu,0.5106098532889665,ORANGE — Surveiller,1,1
TKT014157,2024-04-22 16:23:00,CAT003,AGT010,Cameroun,Web form,3,Résolu,0.510560823994492,ORANGE — Surveiller,1,1
TKT014024,2024-04-12 01:12:00,CAT004,AGT010,Maroc,Téléphone,3,En cours,0.510079166935576,ORANGE — Surveiller,1,1
TKT014488,2024-05-13 09:08:00,CAT006,AGT010,CI,Chat,3,Escaladé,0.5100673110612183,ORANGE — Surveiller,1,1
TKT013938,2024-04-08 11:11:00,CAT006,AGT010,France,Email,3,Résolu,0.509948688650304,ORANGE — Surveiller,1,0
TKT014788,2024-05-31 04:21:00,CAT008,AGT007,CI,Chat,2,En cours,0.5099022498070144,ORANGE — Surveiller,1,1
TKT015195,2024-06-25 10:25:00,CAT006,AGT006,CI,App mobile,3,Résolu,0.5095535207788928,ORANGE — Surveiller,1,1
TKT013490,2024-03-09 10:05:00,CAT004,AGT012,CI,Chat,3,Résolu,0.5094427540757164,ORANGE — Surveiller,1,1
TKT013619,2024-03-18 11:00:00,CAT003,AGT005,Cameroun,Email,3,Résolu,0.5091030318510146,ORANGE — Surveiller,1,0
TKT013119,2024-02-14 10:06:00,CAT008,AGT011,CI,Chat,2,Résolu,0.5090724232938524,ORANGE — Surveiller,1,1
TKT012372,2024-01-06 16:59:00,CAT007,AGT010,Cameroun,Chat,5,Résolu,0.5088440011436192,ORANGE — Surveiller,1,0
TKT012530,2024-01-13 15:58:00,CAT002,AGT002,CI,Chat,2,Résolu,0.5087481011024371,ORANGE — Surveiller,1,1
TKT014071,2024-04-16 08:39:00,CAT006,AGT012,CI,App mobile,3,Escaladé,0.5082762294952927,ORANGE — Surveiller,1,1
TKT013754,2024-03-27 09:25:00,CAT002,AGT011,Senegal,Email,2,Backlog,0.5082681618550873,ORANGE — Surveiller,1,1
TKT014742,2024-05-29 15:59:00,CAT004,AGT003,France,Chat,3,En cours,0.5078713595657773,ORANGE — Surveiller,1,1
TKT014581,2024-05-19 16:36:00,CAT004,AGT008,CI,Email,3,En cours,0.5075426131765676,ORANGE — Surveiller,1,0
TKT014546,2024-05-16 12:16:00,CAT002,AGT004,Maroc,Web form,2,Résolu,0.5075123394905343,ORANGE — Surveiller,1,0
TKT014407,2024-05-08 15:16:00,CAT003,AGT010,Senegal,Email,3,Résolu,0.5074547692532981,ORANGE — Surveiller,1,0
TKT013648,2024-03-20 15:57:00,CAT008,AGT011,Maroc,Téléphone,2,Résolu,0.5072529531221,ORANGE — Surveiller,1,0
TKT013344,2024-02-28 17:16:00,CAT002,AGT004,Belgique,App mobile,2,Fermé,0.5071696119693957,ORANGE — Surveiller,1,1
TKT012664,2024-01-20 03:25:00,CAT002,AGT009,Cameroun,Web form,2,Résolu,0.5071169711660743,ORANGE — Surveiller,1,0
TKT012405,2024-01-08 17:44:00,CAT003,AGT006,Senegal,App mobile,3,En cours,0.5070314816159205,ORANGE — Surveiller,1,0
TKT014984,2024-06-12 11:37:00,CAT004,AGT003,Maroc,Chat,3,En cours,0.5069754199217235,ORANGE — Surveiller,1,0
TKT014223,2024-04-25 12:51:00,CAT008,AGT004,Mali,Téléphone,2,Résolu,0.5067374963369461,ORANGE — Surveiller,1,1
TKT013224,2024-02-21 07:39:00,CAT008,AGT002,CI,Web form,2,Résolu,0.5066086477978855,ORANGE — Surveiller,1,0
TKT014432,2024-05-09 15:17:00,CAT004,AGT006,CI,Email,3,Résolu,0.5065093045222163,ORANGE — Surveiller,1,1
TKT014956,2024-06-11 22:32:00,CAT006,AGT010,Belgique,Email,3,Résolu,0.5063576650669431,ORANGE — Surveiller,1,1
TKT014952,2024-06-11 07:06:00,CAT002,AGT007,Ghana,Téléphone,2,Résolu,0.5061633906771822,ORANGE — Surveiller,1,0
TKT012424,2024-01-09 11:04:00,CAT003,AGT006,CI,Chat,3,Résolu,0.5061120142410959,ORANGE — Surveiller,1,1
TKT014779,2024-05-30 10:32:00,CAT004,AGT003,Maroc,Chat,3,Résolu,0.5060829977295733,ORANGE — Surveiller,1,0
TKT013445,2024-03-06 07:12:00,CAT004,AGT006,CI,Chat,3,Résolu,0.5059261304556694,ORANGE — Surveiller,1,0
TKT013826,2024-04-01 08:15:00,CAT004,AGT005,France,Chat,3,Escaladé,0.5057243183430108,ORANGE — Surveiller,1,1
TKT014722,2024-05-28 14:55:00,CAT004,AGT003,France,Chat,3,Résolu,0.5056767022615487,ORANGE — Surveiller,1,1
TKT013686,2024-03-23 10:23:00,CAT004,AGT005,Maroc,Email,3,Résolu,0.5056626136582087,ORANGE — Surveiller,1,1
TKT013866,2024-04-03 11:16:00,CAT002,AGT011,Ghana,Email,2,Résolu,0.5055340200800634,ORANGE — Surveiller,1,0
TKT012956,2024-02-03 09:12:00,CAT002,AGT007,CI,Email,2,Résolu,0.5055044986539854,ORANGE — Surveiller,1,1
TKT013628,2024-03-19 10:36:00,CAT008,AGT011,CI,App mobile,2,Résolu,0.5054723987915143,ORANGE — Surveiller,1,1
TKT012770,2024-01-25 11:20:00,CAT008,AGT011,Senegal,Téléphone,2,Escaladé,0.5053594442143113,ORANGE — Surveiller,1,1
TKT013635,2024-03-19 17:11:00,CAT002,AGT006,Mali,App mobile,2,Backlog,0.5052915966642295,ORANGE — Surveiller,1,1
TKT014411,2024-05-08 04:20:00,CAT008,AGT002,Maroc,Chat,2,Résolu,0.5052595892843638,ORANGE — Surveiller,1,1
TKT012454,2024-01-10 06:59:00,CAT004,AGT010,Ghana,Chat,3,Résolu,0.5051457818956053,ORANGE — Surveiller,1,0
TKT012466,2024-01-11 07:24:00,CAT003,AGT006,Senegal,Téléphone,3,En cours,0.5051028726425403,ORANGE — Surveiller,1,0
TKT012917,2024-02-01 10:17:00,CAT003,AGT006,Mali,Email,3,Résolu,0.5050902754810072,ORANGE — Surveiller,1,1
TKT013542,2024-03-13 21:50:00,CAT003,AGT005,CI,Email,3,Escaladé,0.5049497579748585,ORANGE — Surveiller,1,1
TKT013685,2024-03-23 19:19:00,CAT002,AGT002,France,Email,2,Résolu,0.5049460645408037,ORANGE — Surveiller,1,0
TKT013981,2024-04-10 15:47:00,CAT004,AGT003,CI,App mobile,3,En cours,0.5049018291061893,ORANGE — Surveiller,1,0
TKT013593,2024-03-17 04:23:00,CAT004,AGT009,France,Chat,3,Résolu,0.5048477132075077,ORANGE — Surveiller,1,0
TKT013835,2024-04-02 11:49:00,CAT003,AGT006,CI,App mobile,3,Résolu,0.5048440731229534,ORANGE — Surveiller,1,0
TKT015030,2024-06-16 11:29:00,CAT006,AGT008,France,Email,3,Escaladé,0.5046427416199689,ORANGE — Surveiller,1,1
TKT013504,2024-03-11 02:16:00,CAT008,AGT002,Maroc,Email,2,Résolu,0.5045974971424458,ORANGE — Surveiller,1,0
TKT012550,2024-01-14 15:35:00,CAT004,AGT005,Senegal,Téléphone,3,Résolu,0.5044682865941045,ORANGE — Surveiller,1,1
TKT015175,2024-06-24 11:59:00,CAT006,AGT010,Mali,Chat,3,Résolu,0.5044614882366321,ORANGE — Surveiller,1,0
TKT014249,2024-04-28 09:33:00,CAT003,AGT008,Mali,Chat,3,Résolu,0.5039500839106601,ORANGE — Surveiller,1,0
TKT012660,2024-01-19 01:47:00,CAT008,AGT006,Senegal,Chat,2,Résolu,0.5035074822410234,ORANGE — Surveiller,1,0
TKT014859,2024-06-04 06:10:00,CAT006,AGT003,Mali,Chat,3,En cours,0.5035011066783289,ORANGE — Surveiller,1,1
TKT014939,2024-06-10 19:37:00,CAT006,AGT005,CI,Téléphone,3,Résolu,0.5034779056895199,ORANGE — Surveiller,1,0
TKT014974,2024-06-12 12:55:00,CAT004,AGT006,CI,Email,3,Résolu,0.50342788305787,ORANGE — Surveiller,1,0
TKT014101,2024-04-18 08:02:00,CAT004,AGT010,France,Chat,3,Résolu,0.5030289569041223,ORANGE — Surveiller,1,0
TKT012924,2024-02-01 14:21:00,CAT003,AGT010,Senegal,Email,3,Escaladé,0.5029547714226738,ORANGE — Surveiller,1,1
TKT013160,2024-02-17 10:57:00,CAT002,AGT011,CI,App mobile,2,Résolu,0.5028803828184301,ORANGE — Surveiller,1,1
TKT013498,2024-03-10 15:46:00,CAT002,AGT007,CI,App mobile,2,En cours,0.502741626845509,ORANGE — Surveiller,1,1
TKT013382,2024-03-02 20:53:00,CAT003,AGT001,Maroc,Chat,3,Résolu,0.5026372615446673,ORANGE — Surveiller,1,0
TKT014930,2024-06-09 20:28:00,CAT006,AGT009,Ghana,Chat,3,Résolu,0.5025053154998654,ORANGE — Surveiller,1,0
TKT014327,2024-05-03 09:37:00,CAT004,AGT003,Maroc,Téléphone,3,Résolu,0.5025010215176414,ORANGE — Surveiller,1,1
TKT014684,2024-05-25 09:10:00,CAT003,AGT012,CI,Email,3,Escaladé,0.5022055482530692,ORANGE — Surveiller,1,1
TKT014918,2024-06-08 14:48:00,CAT006,AGT012,Mali,Téléphone,3,Fermé,0.5021659140399879,ORANGE — Surveiller,1,1
TKT012494,2024-01-12 10:17:00,CAT003,AGT005,Maroc,App mobile,3,Backlog,0.5021197350037925,ORANGE — Surveiller,1,1
TKT013278,2024-02-23 07:29:00,CAT003,AGT012,CI,Chat,3,Résolu,0.5021023440136428,ORANGE — Surveiller,1,0
TKT013896,2024-04-05 11:18:00,CAT008,AGT004,CI,Téléphone,2,Escaladé,0.5020270530575904,ORANGE — Surveiller,1,1
TKT012584,2024-01-16 19:16:00,CAT003,AGT005,Maroc,Chat,3,Escaladé,0.5019299389455203,ORANGE — Surveiller,1,1
TKT014682,2024-05-25 12:43:00,CAT002,AGT002,Belgique,Chat,2,En cours,0.5012438813880794,ORANGE — Surveiller,1,1
TKT013587,2024-03-16 19:21:00,CAT004,AGT008,France,Téléphone,3,Escaladé,0.500980200636628,ORANGE — Surveiller,1,1
TKT014889,2024-06-06 18:26:00,CAT006,AGT003,France,Email,3,Escaladé,0.5009304035221592,ORANGE — Surveiller,1,1
TKT013925,2024-04-08 09:53:00,CAT008,AGT004,Senegal,App mobile,2,Escaladé,0.5006610118975837,ORANGE — Surveiller,1,1
TKT012644,2024-01-19 10:29:00,CAT004,AGT005,CI,Email,3,Résolu,0.5003700908906346,ORANGE — Surveiller,1,1
TKT012426,2024-01-09 12:42:00,CAT008,AGT011,Senegal,Téléphone,2,En cours,0.5003546362566332,ORANGE — Surveiller,1,1
TKT014891,2024-06-06 12:25:00,CAT004,AGT006,Ghana,Chat,3,En cours,0.5002019887946809,ORANGE — Surveiller,1,1
TKT014351,2024-05-04 13:48:00,CAT003,AGT012,Cameroun,Email,3,Résolu,0.4998583453176693,ORANGE — Surveiller,1,0
TKT013936,2024-04-08 09:00:00,CAT002,AGT004,CI,Web form,2,Résolu,0.49968517532198237,ORANGE — Surveiller,1,0
