id_facture,id_client,date_facturation,montant_fcfa,methode_paiement
F064750,CL03735,2025-08-01,26925.0,MTN MoMo
F064751,CL03735,2025-09-01,21437.0,Orange Money
F064752,CL03735,2025-10-01,27059.0,Orange Money
F064753,CL03735,2025-11-01,22161.0,Wave
F064754,CL03735,2025-12-01,26175.0,Orange Money
F064755,CL03736,2024-01-01,27511.0,Orange Money
F064756,CL03736,2024-02-01,23551.0,Wave
F064757,CL03736,2024-03-01,27746.0,Wave
F064758,CL03736,2024-04-01,23674.0,Orange Money
F064759,CL03736,2024-05-01,25727.0,Wave
F064760,CL03736,2024-06-01,22167.0,Orange Money
F064761,CL03736,2024-07-01,24347.0,Orange Money
F064762,CL03736,2024-08-01,28290.0,Wave
F064763,CL03736,2024-09-01,23777.0,Orange Money
F064764,CL03736,2024-10-01,26609.0,Wave
F064765,CL03736,2024-11-01,23666.0,Orange Money
F064766,CL03736,2024-12-01,24667.0,Orange Money
F064767,CL03736,2025-01-01,28115.0,Orange Money
F064768,CL03736,2025-02-01,26023.0,MTN MoMo
F064769,CL03736,2025-03-01,22390.0,Orange Money
F064770,CL03736,2025-04-01,19691.0,Wave
F064771,CL03736,2025-05-01,23584.0,Wave
F064772,CL03736,2025-06-01,21422.0,Wave
F064773,CL03736,2025-07-01,21384.0,MTN MoMo
F064774,CL03736,2025-08-01,29396.0,Orange Money
F064775,CL03736,2025-09-01,23958.0,Orange Money
F064776,CL03736,2025-10-01,27261.0,Orange Money
F064777,CL03736,2025-11-01,25820.0,Wave
F064778,CL03736,2025-12-01,26923.0,Orange Money
F064779,CL03737,2024-01-01,3322.0,Orange Money
F064780,CL03737,2024-02-01,3214.0,Especes
F064781,CL03737,2024-03-01,2892.0,Wave
F064782,CL03737,2024-04-01,2988.0,Wave
F064783,CL03737,2024-05-01,2987.0,Wave
F064784,CL03737,2024-06-01,2981.0,Wave
F064785,CL03737,2024-07-01,2987.0,Wave
F064786,CL03737,2024-08-01,2830.0,Virement
F064787,CL03737,2024-09-01,2779.0,Wave
F064788,CL03737,2024-10-01,3339.0,Orange Money
F064789,CL03737,2024-11-01,3285.0,Orange Money
F064790,CL03737,2024-12-01,3497.0,Orange Money
F064791,CL03737,2025-01-01,2702.0,Orange Money
F064792,CL03737,2025-02-01,3291.0,Wave
F064793,CL03737,2025-03-01,2676.0,Wave
F064794,CL03737,2025-04-01,2637.0,Wave
F064795,CL03737,2025-05-01,2875.0,Especes
F064796,CL03737,2025-06-01,2984.0,Especes
F064797,CL03737,2025-07-01,2593.0,MTN MoMo
F064798,CL03737,2025-08-01,2947.0,Orange Money
F064799,CL03737,2025-09-01,3192.0,Orange Money
F064800,CL03737,2025-10-01,3033.0,Wave
F064801,CL03737,2025-11-01,2819.0,MTN MoMo
F064802,CL03737,2025-12-01,2672.0,Virement
F064803,CL03738,2024-01-01,7071.0,Wave
F064804,CL03738,2024-02-01,7525.0,MTN MoMo
F064805,CL03738,2024-03-01,7593.0,Wave
F064806,CL03738,2024-04-01,7444.0,Wave
F064807,CL03738,2024-05-01,8293.0,Wave
F064808,CL03738,2024-06-01,8037.0,Orange Money
F064809,CL03738,2024-07-01,7143.0,Wave
F064810,CL03738,2024-08-01,7124.0,Wave
F064811,CL03738,2024-09-01,8313.0,Virement
F064812,CL03738,2024-10-01,6622.0,Orange Money
F064813,CL03738,2024-11-01,8060.0,Wave
F064814,CL03738,2024-12-01,8541.0,Wave
F064815,CL03738,2025-01-01,7586.0,MTN MoMo
F064816,CL03738,2025-02-01,7714.0,Wave
F064817,CL03738,2025-03-01,7577.0,Orange Money
F064818,CL03738,2025-04-01,7830.0,Orange Money
F064819,CL03738,2025-05-01,7609.0,Orange Money
F064820,CL03738,2025-06-01,7273.0,Wave
F064821,CL03738,2025-07-01,8301.0,Orange Money
F064822,CL03738,2025-08-01,7262.0,MTN MoMo
F064823,CL03738,2025-09-01,7775.0,Virement
F064824,CL03738,2025-10-01,6664.0,Orange Money
F064825,CL03738,2025-11-01,7377.0,MTN MoMo
F064826,CL03738,2025-12-01,6938.0,Wave
F064827,CL03739,2024-08-01,14774.0,Orange Money
F064828,CL03739,2024-09-01,14947.0,Virement
F064829,CL03739,2024-10-01,15910.0,Wave
F064830,CL03739,2024-11-01,14058.0,Wave
F064831,CL03739,2024-12-01,13318.0,Wave
F064832,CL03739,2025-01-01,15497.0,MTN MoMo
F064833,CL03739,2025-02-01,14379.0,Orange Money
F064834,CL03739,2025-03-01,14665.0,Wave
F064835,CL03739,2025-04-01,13352.0,MTN MoMo
F064836,CL03739,2025-05-01,13296.0,Orange Money
F064837,CL03739,2025-06-01,14613.0,Wave
F064838,CL03739,2025-07-01,17203.0,Especes
F064839,CL03739,2025-08-01,17293.0,Orange Money
F064840,CL03739,2025-09-01,12779.0,Orange Money
F064841,CL03739,2025-10-01,14351.0,Wave
F064842,CL03739,2025-11-01,16683.0,Wave
F064843,CL03739,2025-12-01,15407.0,Wave
F064844,CL03740,2024-03-01,7261.0,Wave
F064845,CL03740,2024-04-01,7294.0,Orange Money
F064846,CL03740,2024-05-01,8132.0,Orange Money
F064847,CL03740,2024-06-01,7932.0,Orange Money
F064848,CL03740,2024-07-01,7043.0,Orange Money
F064849,CL03740,2024-08-01,4385.0,Wave
F064850,CL03740,2024-09-01,3342.0,Orange Money
F064851,CL03740,2024-10-01,3324.0,MTN MoMo
F064852,CL03741,2024-01-01,7969.0,Wave
F064853,CL03741,2024-02-01,6809.0,Orange Money
F064854,CL03741,2024-03-01,7753.0,Orange Money
F064855,CL03741,2024-04-01,8172.0,Wave
F064856,CL03741,2024-05-01,7762.0,Orange Money
F064857,CL03741,2024-06-01,8088.0,Orange Money
F064858,CL03741,2024-07-01,7854.0,Orange Money
F064859,CL03741,2024-08-01,7851.0,Wave
F064860,CL03741,2024-09-01,7669.0,Orange Money
F064861,CL03741,2024-10-01,8099.0,Wave
F064862,CL03741,2024-11-01,6664.0,Wave
F064863,CL03741,2024-12-01,7821.0,Orange Money
F064864,CL03741,2025-01-01,6508.0,Wave
F064865,CL03741,2025-02-01,6823.0,Wave
F064866,CL03741,2025-03-01,7666.0,Orange Money
F064867,CL03741,2025-04-01,7959.0,Wave
F064868,CL03741,2025-05-01,8493.0,Wave
F064869,CL03741,2025-06-01,7437.0,Wave
F064870,CL03741,2025-07-01,7961.0,Orange Money
F064871,CL03741,2025-08-01,7664.0,MTN MoMo
F064872,CL03741,2025-09-01,7180.0,Orange Money
F064873,CL03741,2025-10-01,7444.0,Wave
F064874,CL03741,2025-11-01,7176.0,Wave
F064875,CL03741,2025-12-01,6978.0,Orange Money
F064876,CL03742,2025-05-01,2987.0,Wave
F064877,CL03742,2025-06-01,3201.0,Wave
F064878,CL03742,2025-07-01,3284.0,Wave
F064879,CL03742,2025-08-01,3146.0,Wave
F064880,CL03742,2025-09-01,3215.0,Wave
F064881,CL03742,2025-10-01,3107.0,Wave
F064882,CL03742,2025-11-01,2980.0,Wave
F064883,CL03742,2025-12-01,3184.0,Wave
F064884,CL03743,2024-01-01,4319.0,MTN MoMo
F064885,CL03743,2024-02-01,3470.0,Wave
F064886,CL03743,2024-03-01,4238.0,MTN MoMo
F064887,CL03743,2024-04-01,4383.0,Wave
F064888,CL03743,2024-05-01,3648.0,Wave
F064889,CL03743,2024-06-01,4177.0,Especes
F064890,CL03743,2024-07-01,3883.0,MTN MoMo
F064891,CL03743,2024-08-01,3757.0,MTN MoMo
F064892,CL03743,2024-09-01,3666.0,Wave
F064893,CL03743,2024-10-01,3949.0,Orange Money
F064894,CL03743,2024-11-01,3791.0,Wave
F064895,CL03743,2024-12-01,4378.0,Orange Money
F064896,CL03743,2025-01-01,4383.0,Wave
F064897,CL03743,2025-02-01,3551.0,Orange Money
F064898,CL03743,2025-03-01,4194.0,Wave
F064899,CL03743,2025-04-01,4384.0,Wave
F064900,CL03743,2025-05-01,3527.0,Especes
F064901,CL03743,2025-06-01,4632.0,Orange Money
F064902,CL03743,2025-07-01,0.0,Orange Money
F064903,CL03743,2025-08-01,3664.0,Orange Money
F064904,CL03743,2025-09-01,4205.0,Orange Money
F064905,CL03743,2025-10-01,3912.0,Virement
F064906,CL03743,2025-11-01,3726.0,Orange Money
F064907,CL03743,2025-12-01,3978.0,Orange Money
F064908,CL03744,2024-01-01,0.0,Wave
F064909,CL03744,2024-02-01,2741.0,Orange Money
F064910,CL03744,2024-03-01,0.0,MTN MoMo
F064911,CL03744,2024-04-01,2808.0,Orange Money
F064912,CL03744,2024-05-01,3371.0,Orange Money
F064913,CL03744,2024-06-01,2871.0,Virement
F064914,CL03744,2024-07-01,2850.0,Wave
F064915,CL03744,2024-08-01,3009.0,Orange Money
F064916,CL03744,2024-09-01,2976.0,Wave
F064917,CL03744,2024-10-01,2872.0,Especes
F064918,CL03744,2024-11-01,3149.0,Orange Money
F064919,CL03744,2024-12-01,3068.0,Wave
F064920,CL03744,2025-01-01,2654.0,Especes
F064921,CL03744,2025-02-01,2612.0,Orange Money
F064922,CL03744,2025-03-01,2949.0,Wave
F064923,CL03744,2025-04-01,2950.0,Wave
F064924,CL03744,2025-05-01,3191.0,MTN MoMo
F064925,CL03744,2025-06-01,3329.0,MTN MoMo
F064926,CL03744,2025-07-01,2681.0,Orange Money
F064927,CL03744,2025-08-01,3022.0,Wave
F064928,CL03744,2025-09-01,3038.0,Wave
F064929,CL03744,2025-10-01,3107.0,Orange Money
F064930,CL03744,2025-11-01,3227.0,Wave
F064931,CL03744,2025-12-01,2995.0,Orange Money
F064932,CL03745,2024-01-01,4632.0,Wave
F064933,CL03745,2024-02-01,4797.0,Orange Money
F064934,CL03745,2024-03-01,4630.0,Wave
F064935,CL03745,2024-04-01,4291.0,Virement
F064936,CL03745,2024-05-01,4398.0,Wave
F064937,CL03745,2024-06-01,4583.0,Orange Money
F064938,CL03745,2024-07-01,4607.0,Orange Money
F064939,CL03745,2024-08-01,4695.0,Wave
F064940,CL03745,2024-09-01,4776.0,Orange Money
F064941,CL03745,2024-10-01,4049.0,Orange Money
F064942,CL03745,2024-11-01,4598.0,Orange Money
F064943,CL03745,2024-12-01,4535.0,Wave
F064944,CL03745,2025-01-01,4163.0,Wave
F064945,CL03745,2025-02-01,4821.0,Orange Money
F064946,CL03745,2025-03-01,4664.0,Wave
F064947,CL03745,2025-04-01,5348.0,Especes
F064948,CL03745,2025-05-01,4084.0,Orange Money
F064949,CL03745,2025-06-01,4476.0,Orange Money
F064950,CL03745,2025-07-01,4306.0,MTN MoMo
F064951,CL03745,2025-08-01,4665.0,MTN MoMo
F064952,CL03745,2025-09-01,4139.0,Orange Money
F064953,CL03745,2025-10-01,4514.0,MTN MoMo
F064954,CL03745,2025-11-01,4470.0,Wave
F064955,CL03745,2025-12-01,4424.0,Orange Money
F064956,CL03746,2024-11-01,4030.0,Wave
F064957,CL03746,2024-12-01,3615.0,Wave
F064958,CL03746,2025-01-01,4153.0,Wave
F064959,CL03746,2025-02-01,3832.0,Orange Money
F064960,CL03746,2025-03-01,4024.0,Orange Money
F064961,CL03746,2025-04-01,4255.0,Wave
F064962,CL03746,2025-05-01,4036.0,Orange Money
F064963,CL03746,2025-06-01,4045.0,Wave
F064964,CL03746,2025-07-01,4637.0,Wave
F064965,CL03746,2025-08-01,3591.0,Wave
F064966,CL03746,2025-09-01,4266.0,Orange Money
F064967,CL03746,2025-10-01,3918.0,Orange Money
F064968,CL03746,2025-11-01,4349.0,Orange Money
F064969,CL03746,2025-12-01,4113.0,Orange Money
F064970,CL03747,2024-01-01,7178.0,Virement
F064971,CL03747,2024-02-01,7246.0,Wave
F064972,CL03747,2024-03-01,6241.0,Virement
F064973,CL03747,2024-04-01,6999.0,Wave
F064974,CL03747,2024-05-01,7101.0,Orange Money
F064975,CL03747,2024-06-01,7506.0,Orange Money
F064976,CL03747,2024-07-01,7120.0,Orange Money
F064977,CL03747,2024-08-01,6900.0,Orange Money
F064978,CL03747,2024-09-01,7296.0,Wave
F064979,CL03747,2024-10-01,7895.0,MTN MoMo
F064980,CL03747,2024-11-01,7355.0,Wave
F064981,CL03747,2024-12-01,6751.0,Orange Money
F064982,CL03747,2025-01-01,8430.0,MTN MoMo
F064983,CL03747,2025-02-01,6850.0,Wave
F064984,CL03747,2025-03-01,8534.0,Wave
F064985,CL03747,2025-04-01,8317.0,Wave
F064986,CL03747,2025-05-01,6896.0,MTN MoMo
F064987,CL03747,2025-06-01,7588.0,Orange Money
F064988,CL03747,2025-07-01,8145.0,Orange Money
F064989,CL03747,2025-08-01,8349.0,Orange Money
F064990,CL03747,2025-09-01,8671.0,Orange Money
F064991,CL03747,2025-10-01,6572.0,Orange Money
F064992,CL03747,2025-11-01,8081.0,Orange Money
F064993,CL03747,2025-12-01,8124.0,Wave
F064994,CL03748,2024-10-01,7653.0,Virement
F064995,CL03748,2024-11-01,7519.0,Orange Money
F064996,CL03748,2024-12-01,8076.0,Orange Money
F064997,CL03748,2025-01-01,7217.0,Wave
F064998,CL03748,2025-02-01,7730.0,Orange Money
F064999,CL03748,2025-03-01,4083.0,Orange Money
F065000,CL03748,2025-04-01,3901.0,Orange Money
F065001,CL03748,2025-05-01,4424.0,Orange Money
F065002,CL03749,2024-06-01,3753.0,Wave
F065003,CL03749,2024-07-01,4706.0,Wave
F065004,CL03749,2024-08-01,4268.0,Orange Money
F065005,CL03749,2024-09-01,4301.0,Orange Money
F065006,CL03749,2024-10-01,3997.0,Wave
F065007,CL03749,2024-11-01,4328.0,Wave
F065008,CL03749,2024-12-01,4037.0,Wave
F065009,CL03749,2025-01-01,4512.0,Wave
F065010,CL03749,2025-02-01,2806.0,Wave
F065011,CL03749,2025-03-01,2664.0,Wave
F065012,CL03749,2025-04-01,2348.0,MTN MoMo
F065013,CL03750,2024-05-01,0.0,Orange Money
F065014,CL03750,2024-06-01,7671.0,Wave
F065015,CL03750,2024-07-01,7871.0,Wave
F065016,CL03750,2024-08-01,7088.0,Especes
F065017,CL03750,2024-09-01,7506.0,MTN MoMo
F065018,CL03750,2024-10-01,7144.0,Virement
F065019,CL03750,2024-11-01,7843.0,Wave
F065020,CL03750,2024-12-01,3685.0,Orange Money
F065021,CL03750,2025-01-01,3832.0,MTN MoMo
F065022,CL03750,2025-02-01,3911.0,Wave
F065023,CL03751,2024-09-01,7339.0,Orange Money
F065024,CL03751,2024-10-01,7226.0,Orange Money
F065025,CL03751,2024-11-01,6856.0,Wave
F065026,CL03751,2024-12-01,7845.0,Virement
F065027,CL03751,2025-01-01,7845.0,Wave
F065028,CL03751,2025-02-01,6995.0,Wave
F065029,CL03751,2025-03-01,8083.0,Wave
F065030,CL03751,2025-04-01,8441.0,Wave
F065031,CL03751,2025-05-01,3126.0,Orange Money
F065032,CL03751,2025-06-01,4747.0,Wave
F065033,CL03751,2025-07-01,4399.0,Especes
F065034,CL03752,2024-01-01,8037.0,Wave
F065035,CL03752,2024-02-01,6515.0,Orange Money
F065036,CL03752,2024-03-01,6260.0,Wave
F065037,CL03752,2024-04-01,8942.0,MTN MoMo
F065038,CL03752,2024-05-01,8902.0,MTN MoMo
F065039,CL03752,2024-06-01,7530.0,Wave
F065040,CL03752,2024-07-01,6952.0,Wave
F065041,CL03752,2024-08-01,6963.0,MTN MoMo
F065042,CL03752,2024-09-01,7711.0,Especes
F065043,CL03752,2024-10-01,7000.0,Wave
F065044,CL03752,2024-11-01,6957.0,Wave
F065045,CL03752,2024-12-01,7009.0,Virement
F065046,CL03752,2025-01-01,6923.0,Wave
F065047,CL03752,2025-02-01,7092.0,Especes
F065048,CL03752,2025-03-01,9056.0,Orange Money
F065049,CL03752,2025-04-01,7452.0,Wave
F065050,CL03752,2025-05-01,6611.0,MTN MoMo
F065051,CL03752,2025-06-01,7261.0,MTN MoMo
F065052,CL03752,2025-07-01,7553.0,Orange Money
F065053,CL03752,2025-08-01,7409.0,MTN MoMo
F065054,CL03752,2025-09-01,6745.0,Orange Money
F065055,CL03752,2025-10-01,0.0,Orange Money
F065056,CL03752,2025-11-01,7469.0,Wave
F065057,CL03752,2025-12-01,8499.0,MTN MoMo
F065058,CL03753,2024-08-01,3067.0,MTN MoMo
F065059,CL03753,2024-09-01,3045.0,Orange Money
F065060,CL03753,2024-10-01,2723.0,Wave
F065061,CL03753,2024-11-01,2636.0,Wave
F065062,CL03753,2024-12-01,3230.0,Wave
F065063,CL03753,2025-01-01,2694.0,Especes
F065064,CL03753,2025-02-01,0.0,MTN MoMo
F065065,CL03753,2025-03-01,3084.0,Orange Money
F065066,CL03753,2025-04-01,2736.0,Wave
F065067,CL03753,2025-05-01,2947.0,Orange Money
F065068,CL03753,2025-06-01,2743.0,Orange Money
F065069,CL03753,2025-07-01,3042.0,Especes
F065070,CL03753,2025-08-01,2757.0,Wave
F065071,CL03753,2025-09-01,3173.0,MTN MoMo
F065072,CL03753,2025-10-01,3006.0,Wave
F065073,CL03753,2025-11-01,2852.0,Virement
F065074,CL03753,2025-12-01,2899.0,Orange Money
F065075,CL03754,2024-01-01,16110.0,Orange Money
F065076,CL03754,2024-02-01,15583.0,Orange Money
F065077,CL03754,2024-03-01,16029.0,Especes
F065078,CL03754,2024-04-01,13836.0,Wave
F065079,CL03754,2024-05-01,14260.0,Wave
F065080,CL03754,2024-06-01,14401.0,Wave
F065081,CL03754,2024-07-01,15444.0,Wave
F065082,CL03754,2024-08-01,16198.0,Orange Money
F065083,CL03754,2024-09-01,15175.0,Orange Money
F065084,CL03754,2024-10-01,14893.0,Orange Money
F065085,CL03754,2024-11-01,16155.0,Wave
F065086,CL03754,2024-12-01,14787.0,Orange Money
F065087,CL03754,2025-01-01,16913.0,Wave
F065088,CL03754,2025-02-01,16292.0,Wave
F065089,CL03754,2025-03-01,14665.0,Wave
F065090,CL03754,2025-04-01,12996.0,MTN MoMo
F065091,CL03754,2025-05-01,13781.0,Orange Money
F065092,CL03754,2025-06-01,14491.0,Orange Money
F065093,CL03754,2025-07-01,15173.0,Orange Money
F065094,CL03754,2025-08-01,16899.0,Orange Money
F065095,CL03754,2025-09-01,14326.0,Orange Money
F065096,CL03754,2025-10-01,14933.0,MTN MoMo
F065097,CL03754,2025-11-01,15047.0,Orange Money
F065098,CL03754,2025-12-01,15298.0,Wave
F065099,CL03755,2024-01-01,7754.0,Wave
F065100,CL03755,2024-02-01,7625.0,Especes
F065101,CL03755,2024-03-01,3078.0,Orange Money
F065102,CL03755,2024-04-01,3675.0,Orange Money
F065103,CL03755,2024-05-01,3552.0,Wave
F065104,CL03756,2024-07-01,7721.0,Orange Money
F065105,CL03756,2024-08-01,7004.0,Virement
F065106,CL03756,2024-09-01,7295.0,Wave
F065107,CL03756,2024-10-01,8730.0,Orange Money
F065108,CL03756,2024-11-01,8270.0,Virement
F065109,CL03756,2024-12-01,6511.0,Orange Money
F065110,CL03756,2025-01-01,6980.0,Virement
F065111,CL03756,2025-02-01,7177.0,Wave
F065112,CL03756,2025-03-01,7130.0,Wave
F065113,CL03756,2025-04-01,7924.0,Wave
F065114,CL03756,2025-05-01,7796.0,Wave
F065115,CL03756,2025-06-01,7471.0,Orange Money
F065116,CL03756,2025-07-01,4742.0,Orange Money
F065117,CL03756,2025-08-01,3848.0,Wave
F065118,CL03756,2025-09-01,4315.0,Orange Money
F065119,CL03757,2024-05-01,6555.0,Orange Money
F065120,CL03757,2024-06-01,7289.0,Wave
F065121,CL03757,2024-07-01,6520.0,Wave
F065122,CL03757,2024-08-01,7865.0,Orange Money
F065123,CL03757,2024-09-01,8159.0,Wave
F065124,CL03757,2024-10-01,8148.0,Wave
F065125,CL03757,2024-11-01,6744.0,Orange Money
F065126,CL03757,2024-12-01,8323.0,Orange Money
F065127,CL03757,2025-01-01,8374.0,Orange Money
F065128,CL03757,2025-02-01,7389.0,Wave
F065129,CL03757,2025-03-01,7018.0,Orange Money
F065130,CL03757,2025-04-01,7397.0,Orange Money
F065131,CL03757,2025-05-01,7224.0,Wave
F065132,CL03757,2025-06-01,9112.0,Wave
F065133,CL03757,2025-07-01,8218.0,Orange Money
F065134,CL03757,2025-08-01,6910.0,MTN MoMo
F065135,CL03757,2025-09-01,7233.0,Wave
F065136,CL03757,2025-10-01,8282.0,Wave
F065137,CL03757,2025-11-01,7024.0,Virement
F065138,CL03757,2025-12-01,7712.0,Orange Money
F065139,CL03758,2024-05-01,28302.0,Orange Money
F065140,CL03758,2024-06-01,21640.0,Orange Money
F065141,CL03758,2024-07-01,24776.0,Wave
F065142,CL03758,2024-08-01,22880.0,Wave
F065143,CL03758,2024-09-01,29030.0,MTN MoMo
F065144,CL03758,2024-10-01,26815.0,MTN MoMo
F065145,CL03758,2024-11-01,23079.0,Orange Money
F065146,CL03758,2024-12-01,25776.0,Orange Money
F065147,CL03758,2025-01-01,0.0,Wave
F065148,CL03758,2025-02-01,0.0,Orange Money
F065149,CL03758,2025-03-01,25006.0,Wave
F065150,CL03758,2025-04-01,23255.0,MTN MoMo
F065151,CL03758,2025-05-01,24019.0,Orange Money
F065152,CL03758,2025-06-01,24375.0,Wave
F065153,CL03758,2025-07-01,20067.0,Wave
F065154,CL03758,2025-08-01,26079.0,Wave
F065155,CL03758,2025-09-01,24173.0,Wave
F065156,CL03758,2025-10-01,21382.0,Wave
F065157,CL03758,2025-11-01,26475.0,Orange Money
F065158,CL03758,2025-12-01,24471.0,Wave
F065159,CL03759,2025-05-01,3052.0,Wave
F065160,CL03759,2025-06-01,2873.0,Orange Money
F065161,CL03759,2025-07-01,3000.0,Wave
F065162,CL03759,2025-08-01,3111.0,Orange Money
F065163,CL03759,2025-09-01,3114.0,Orange Money
F065164,CL03759,2025-10-01,3072.0,Wave
F065165,CL03759,2025-11-01,2767.0,Wave
F065166,CL03759,2025-12-01,3187.0,Wave
F065167,CL03760,2024-11-01,7715.0,Wave
F065168,CL03760,2024-12-01,7650.0,Orange Money
F065169,CL03760,2025-01-01,0.0,Wave
F065170,CL03760,2025-02-01,7170.0,Orange Money
F065171,CL03760,2025-03-01,7563.0,Virement
F065172,CL03760,2025-04-01,6658.0,Wave
F065173,CL03760,2025-05-01,7384.0,Wave
F065174,CL03760,2025-06-01,7214.0,Wave
F065175,CL03760,2025-07-01,7566.0,Wave
F065176,CL03760,2025-08-01,7330.0,Orange Money
F065177,CL03760,2025-09-01,6936.0,Orange Money
F065178,CL03760,2025-10-01,7767.0,Wave
F065179,CL03760,2025-11-01,7904.0,Wave
F065180,CL03760,2025-12-01,7632.0,MTN MoMo
F065181,CL03761,2024-01-01,3852.0,Orange Money
F065182,CL03761,2024-02-01,5058.0,Wave
F065183,CL03761,2024-03-01,4036.0,Wave
F065184,CL03761,2024-04-01,4819.0,Wave
F065185,CL03761,2024-05-01,4537.0,Orange Money
F065186,CL03761,2024-06-01,4732.0,Orange Money
F065187,CL03761,2024-07-01,4330.0,MTN MoMo
F065188,CL03761,2024-08-01,4381.0,Wave
F065189,CL03761,2024-09-01,4545.0,Orange Money
F065190,CL03761,2024-10-01,4135.0,Orange Money
F065191,CL03761,2024-11-01,4860.0,Orange Money
F065192,CL03761,2024-12-01,4160.0,Orange Money
F065193,CL03761,2025-01-01,4992.0,Wave
F065194,CL03761,2025-02-01,4112.0,MTN MoMo
F065195,CL03761,2025-03-01,4061.0,Orange Money
F065196,CL03761,2025-04-01,4719.0,Wave
F065197,CL03761,2025-05-01,5256.0,Wave
F065198,CL03761,2025-06-01,4369.0,Wave
F065199,CL03761,2025-07-01,4454.0,Orange Money
F065200,CL03761,2025-08-01,4748.0,Orange Money
F065201,CL03761,2025-09-01,4920.0,Wave
F065202,CL03761,2025-10-01,4638.0,Orange Money
F065203,CL03761,2025-11-01,5030.0,Orange Money
F065204,CL03761,2025-12-01,4406.0,MTN MoMo
F065205,CL03762,2024-01-01,6315.0,Wave
F065206,CL03762,2024-02-01,7313.0,Orange Money
F065207,CL03762,2024-03-01,7835.0,Wave
F065208,CL03762,2024-04-01,7638.0,Wave
F065209,CL03762,2024-05-01,6840.0,Orange Money
F065210,CL03762,2024-06-01,7540.0,Wave
F065211,CL03762,2024-07-01,7427.0,Wave
F065212,CL03762,2024-08-01,7553.0,Orange Money
F065213,CL03762,2024-09-01,7582.0,Wave
F065214,CL03762,2024-10-01,7592.0,Wave
F065215,CL03762,2024-11-01,7944.0,Orange Money
F065216,CL03762,2024-12-01,7306.0,Orange Money
F065217,CL03762,2025-01-01,8452.0,Orange Money
F065218,CL03762,2025-02-01,7039.0,Orange Money
F065219,CL03762,2025-03-01,8499.0,Wave
F065220,CL03762,2025-04-01,8079.0,MTN MoMo
F065221,CL03762,2025-05-01,6815.0,Wave
F065222,CL03762,2025-06-01,7219.0,Especes
F065223,CL03762,2025-07-01,6264.0,Wave
F065224,CL03762,2025-08-01,7531.0,Wave
F065225,CL03762,2025-09-01,8146.0,Orange Money
F065226,CL03762,2025-10-01,8966.0,Wave
F065227,CL03762,2025-11-01,7082.0,Wave
F065228,CL03762,2025-12-01,7747.0,Wave
F065229,CL03763,2025-01-01,7355.0,Wave
F065230,CL03763,2025-02-01,7853.0,Orange Money
F065231,CL03763,2025-03-01,8266.0,Orange Money
F065232,CL03763,2025-04-01,7317.0,Wave
F065233,CL03763,2025-05-01,6800.0,Orange Money
F065234,CL03763,2025-06-01,6561.0,MTN MoMo
F065235,CL03763,2025-07-01,7572.0,Wave
F065236,CL03763,2025-08-01,7118.0,MTN MoMo
F065237,CL03763,2025-09-01,8159.0,Wave
F065238,CL03763,2025-10-01,7390.0,Orange Money
F065239,CL03763,2025-11-01,6991.0,MTN MoMo
F065240,CL03763,2025-12-01,6891.0,Orange Money
F065241,CL03764,2024-01-01,14356.0,MTN MoMo
F065242,CL03764,2024-02-01,15214.0,Wave
F065243,CL03764,2024-03-01,14531.0,Orange Money
F065244,CL03764,2024-04-01,15348.0,MTN MoMo
F065245,CL03764,2024-05-01,14289.0,Virement
F065246,CL03764,2024-06-01,14692.0,Orange Money
F065247,CL03764,2024-07-01,15138.0,Wave
F065248,CL03764,2024-08-01,16133.0,Orange Money
F065249,CL03764,2024-09-01,14533.0,Orange Money
F065250,CL03764,2024-10-01,16159.0,Orange Money
F065251,CL03764,2024-11-01,17387.0,Orange Money
F065252,CL03764,2024-12-01,14135.0,Orange Money
F065253,CL03764,2025-01-01,14951.0,Wave
F065254,CL03764,2025-02-01,0.0,Wave
F065255,CL03764,2025-03-01,13496.0,Virement
F065256,CL03764,2025-04-01,14871.0,Wave
F065257,CL03764,2025-05-01,13829.0,MTN MoMo
F065258,CL03764,2025-06-01,14722.0,Especes
F065259,CL03764,2025-07-01,13868.0,Wave
F065260,CL03764,2025-08-01,14957.0,Wave
F065261,CL03764,2025-09-01,13432.0,Wave
F065262,CL03764,2025-10-01,8591.0,Orange Money
F065263,CL03764,2025-11-01,9505.0,MTN MoMo
F065264,CL03764,2025-12-01,7095.0,Wave
F065265,CL03765,2024-01-01,4147.0,Wave
F065266,CL03765,2024-02-01,4593.0,Wave
F065267,CL03765,2024-03-01,4121.0,Orange Money
F065268,CL03765,2024-04-01,4167.0,Wave
F065269,CL03765,2024-05-01,4370.0,Orange Money
F065270,CL03765,2024-06-01,4350.0,Wave
F065271,CL03765,2024-07-01,3724.0,Especes
F065272,CL03765,2024-08-01,4320.0,Especes
F065273,CL03765,2024-09-01,3763.0,Orange Money
F065274,CL03765,2024-10-01,3845.0,Wave
F065275,CL03765,2024-11-01,4175.0,Wave
F065276,CL03765,2024-12-01,4253.0,Orange Money
F065277,CL03765,2025-01-01,4403.0,Wave
F065278,CL03765,2025-02-01,4005.0,Wave
F065279,CL03765,2025-03-01,4703.0,Orange Money
F065280,CL03765,2025-04-01,4041.0,Wave
F065281,CL03765,2025-05-01,3647.0,Especes
F065282,CL03765,2025-06-01,4071.0,Orange Money
