salaire_id,employe_id,departement_id,periode,annee,mois,salaire_brut,prime,cotisations,impot_revenu,salaire_net,statut_paiement
SAL006843,EMP0201,DEP03,2022-01,2022,1,338455,0,22000,40615,275840,Paye
SAL006844,EMP0201,DEP03,2022-02,2022,2,338455,0,22000,40615,275840,Paye
SAL006845,EMP0201,DEP03,2022-03,2022,3,338455,0,22000,40615,275840,Paye
SAL006846,EMP0201,DEP03,2022-04,2022,4,338455,0,22000,40615,275840,Paye
SAL006847,EMP0201,DEP03,2022-05,2022,5,338455,0,22000,40615,275840,Paye
SAL006848,EMP0201,DEP03,2022-06,2022,6,338455,59001,22000,40615,334841,Paye
SAL006849,EMP0201,DEP03,2022-07,2022,7,338455,0,22000,40615,275840,Paye
SAL006850,EMP0201,DEP03,2022-08,2022,8,338455,0,22000,40615,275840,Paye
SAL006851,EMP0201,DEP03,2022-09,2022,9,338455,0,22000,40615,275840,Paye
SAL006852,EMP0201,DEP03,2022-10,2022,10,338455,0,22000,40615,275840,Paye
SAL006853,EMP0201,DEP03,2022-11,2022,11,338455,0,22000,40615,275840,Paye
SAL006854,EMP0201,DEP03,2022-12,2022,12,338455,285595,22000,40615,561435,Paye
SAL006855,EMP0201,DEP03,2023-01,2023,1,351770,0,22865,42212,286693,Paye
SAL006856,EMP0201,DEP03,2023-02,2023,2,351770,0,22865,42212,286693,Paye
SAL006857,EMP0201,DEP03,2023-03,2023,3,351770,0,22865,42212,286693,Paye
SAL006858,EMP0201,DEP03,2023-04,2023,4,351770,0,22865,42212,286693,Paye
SAL006859,EMP0201,DEP03,2023-05,2023,5,351770,0,22865,42212,286693,Paye
SAL006860,EMP0201,DEP03,2023-06,2023,6,351770,139877,22865,42212,426570,Paye
SAL006861,EMP0201,DEP03,2023-07,2023,7,351770,0,22865,42212,286693,Paye
SAL006862,EMP0201,DEP03,2023-08,2023,8,351770,0,22865,42212,286693,Paye
SAL006863,EMP0201,DEP03,2023-09,2023,9,351770,0,22865,42212,286693,Paye
SAL006864,EMP0201,DEP03,2023-10,2023,10,351770,0,22865,42212,286693,Paye
SAL006865,EMP0201,DEP03,2023-11,2023,11,351770,0,22865,42212,286693,Paye
SAL006866,EMP0201,DEP03,2023-12,2023,12,351770,488697,22865,42212,775390,Paye
SAL006867,EMP0201,DEP03,2024-01,2024,1,368472,0,23951,44217,300304,Paye
SAL006868,EMP0201,DEP03,2024-02,2024,2,368472,0,23951,44217,300304,Paye
SAL006869,EMP0201,DEP03,2024-03,2024,3,368472,0,23951,44217,300304,Paye
SAL006870,EMP0201,DEP03,2024-04,2024,4,368472,0,23951,44217,300304,Paye
SAL006871,EMP0201,DEP03,2024-05,2024,5,368472,0,23951,44217,300304,Paye
SAL006872,EMP0201,DEP03,2024-06,2024,6,368472,111161,23951,44217,411465,Paye
SAL006873,EMP0202,DEP03,2021-06,2021,6,548000,168848,35620,65760,615468,Paye
SAL006874,EMP0202,DEP03,2021-07,2021,7,548000,0,35620,65760,446620,Paye
SAL006875,EMP0202,DEP03,2021-08,2021,8,548000,0,35620,65760,446620,Paye
SAL006876,EMP0202,DEP03,2021-09,2021,9,548000,0,35620,65760,446620,Paye
SAL006877,EMP0202,DEP03,2021-10,2021,10,548000,0,35620,65760,446620,Paye
SAL006878,EMP0202,DEP03,2021-11,2021,11,548000,0,35620,65760,446620,Paye
SAL006879,EMP0202,DEP03,2021-12,2021,12,548000,702038,35620,65760,1148658,Paye
SAL006880,EMP0202,DEP03,2022-01,2022,1,565315,0,36745,67838,460732,Paye
SAL006881,EMP0202,DEP03,2022-02,2022,2,565315,0,36745,67838,460732,Paye
SAL006882,EMP0202,DEP03,2022-03,2022,3,565315,0,36745,67838,460732,Paye
SAL006883,EMP0202,DEP03,2022-04,2022,4,565315,0,36745,67838,460732,Paye
SAL006884,EMP0202,DEP03,2022-05,2022,5,565315,0,36745,67838,460732,Paye
SAL006885,EMP0202,DEP03,2022-06,2022,6,565315,190956,36745,67838,651688,Paye
SAL006886,EMP0202,DEP03,2022-07,2022,7,565315,0,36745,67838,460732,Paye
SAL006887,EMP0202,DEP03,2022-08,2022,8,565315,0,36745,67838,460732,Paye
SAL006888,EMP0202,DEP03,2022-09,2022,9,565315,0,36745,67838,460732,Paye
SAL006889,EMP0202,DEP03,2022-10,2022,10,565315,0,36745,67838,460732,Paye
SAL006890,EMP0202,DEP03,2022-11,2022,11,565315,0,36745,67838,460732,Paye
SAL006891,EMP0202,DEP03,2022-12,2022,12,565315,593303,36745,67838,1054035,Paye
SAL006892,EMP0202,DEP03,2023-01,2023,1,591989,0,38479,71039,482471,Paye
SAL006893,EMP0202,DEP03,2023-02,2023,2,591989,0,38479,71039,482471,Paye
SAL006894,EMP0202,DEP03,2023-03,2023,3,591989,0,38479,71039,482471,Paye
SAL006895,EMP0202,DEP03,2023-04,2023,4,591989,0,38479,71039,482471,Paye
SAL006896,EMP0202,DEP03,2023-05,2023,5,591989,0,38479,71039,482471,Paye
SAL006897,EMP0202,DEP03,2023-06,2023,6,591989,121390,38479,71039,603861,Paye
SAL006898,EMP0202,DEP03,2023-07,2023,7,591989,0,38479,71039,482471,Paye
SAL006899,EMP0202,DEP03,2023-08,2023,8,591989,0,38479,71039,482471,Paye
SAL006900,EMP0202,DEP03,2023-09,2023,9,591989,0,38479,71039,482471,Paye
SAL006901,EMP0202,DEP03,2023-10,2023,10,591989,0,38479,71039,482471,En attente
SAL006902,EMP0202,DEP03,2023-11,2023,11,591989,0,38479,71039,482471,Paye
SAL006903,EMP0202,DEP03,2023-12,2023,12,591989,411452,38479,71039,893923,Paye
SAL006904,EMP0202,DEP03,2024-01,2024,1,625476,0,40656,75057,509763,Paye
SAL006905,EMP0202,DEP03,2024-02,2024,2,625476,0,40656,75057,509763,Paye
SAL006906,EMP0202,DEP03,2024-03,2024,3,625476,0,40656,75057,509763,Paye
SAL006907,EMP0202,DEP03,2024-04,2024,4,625476,0,40656,75057,509763,Paye
SAL006908,EMP0202,DEP03,2024-05,2024,5,625476,0,40656,75057,509763,Paye
SAL006909,EMP0202,DEP03,2024-06,2024,6,625476,157638,40656,75057,667401,Paye
SAL006910,EMP0203,DEP03,2021-10,2021,10,630000,0,40950,75600,513450,Paye
SAL006911,EMP0203,DEP03,2021-11,2021,11,630000,0,40950,75600,513450,Paye
SAL006912,EMP0203,DEP03,2021-12,2021,12,630000,394294,40950,75600,907744,Paye
SAL006913,EMP0203,DEP03,2022-01,2022,1,655936,0,42636,78712,534588,Paye
SAL006914,EMP0203,DEP03,2022-02,2022,2,655936,0,42636,78712,534588,Paye
SAL006915,EMP0203,DEP03,2022-03,2022,3,655936,0,42636,78712,534588,Paye
SAL006916,EMP0203,DEP03,2022-04,2022,4,655936,0,42636,78712,534588,Paye
SAL006917,EMP0203,DEP03,2022-05,2022,5,655936,0,42636,78712,534588,Paye
SAL006918,EMP0203,DEP03,2022-06,2022,6,655936,171358,42636,78712,705946,Paye
SAL006919,EMP0203,DEP03,2022-07,2022,7,655936,0,42636,78712,534588,Paye
SAL006920,EMP0203,DEP03,2022-08,2022,8,655936,0,42636,78712,534588,Paye
SAL006921,EMP0203,DEP03,2022-09,2022,9,655936,0,42636,78712,534588,En attente
SAL006922,EMP0203,DEP03,2022-10,2022,10,655936,0,42636,78712,534588,Paye
SAL006923,EMP0203,DEP03,2022-11,2022,11,655936,0,42636,78712,534588,Paye
SAL006924,EMP0203,DEP03,2022-12,2022,12,655936,803176,42636,78712,1337764,Paye
SAL006925,EMP0203,DEP03,2023-01,2023,1,688781,0,44771,82654,561356,Paye
SAL006926,EMP0203,DEP03,2023-02,2023,2,688781,0,44771,82654,561356,Paye
SAL006927,EMP0203,DEP03,2023-03,2023,3,688781,0,44771,82654,561356,Paye
SAL006928,EMP0203,DEP03,2023-04,2023,4,688781,0,44771,82654,561356,Paye
SAL006929,EMP0203,DEP03,2023-05,2023,5,688781,0,44771,82654,561356,Paye
SAL006930,EMP0203,DEP03,2023-06,2023,6,688781,154407,44771,82654,715763,Paye
SAL006931,EMP0203,DEP03,2023-07,2023,7,688781,0,44771,82654,561356,Paye
SAL006932,EMP0203,DEP03,2023-08,2023,8,688781,0,44771,82654,561356,Paye
SAL006933,EMP0203,DEP03,2023-09,2023,9,688781,0,44771,82654,561356,Paye
SAL006934,EMP0203,DEP03,2023-10,2023,10,688781,0,44771,82654,561356,Paye
SAL006935,EMP0203,DEP03,2023-11,2023,11,688781,0,44771,82654,561356,Paye
SAL006936,EMP0203,DEP03,2023-12,2023,12,688781,614761,44771,82654,1176117,Paye
SAL006937,EMP0203,DEP03,2024-01,2024,1,729954,0,47447,87594,594913,Paye
SAL006938,EMP0203,DEP03,2024-02,2024,2,729954,0,47447,87594,594913,Paye
SAL006939,EMP0203,DEP03,2024-03,2024,3,729954,0,47447,87594,594913,Paye
SAL006940,EMP0203,DEP03,2024-04,2024,4,729954,0,47447,87594,594913,Paye
SAL006941,EMP0203,DEP03,2024-05,2024,5,729954,0,47447,87594,594913,Paye
SAL006942,EMP0203,DEP03,2024-06,2024,6,729954,247730,47447,87594,842643,Paye
SAL006943,EMP0204,DEP03,2021-01,2021,1,659292,0,42854,79115,537323,Paye
SAL006944,EMP0204,DEP03,2021-02,2021,2,659292,0,42854,79115,537323,Paye
SAL006945,EMP0204,DEP03,2021-03,2021,3,659292,0,42854,79115,537323,Paye
SAL006946,EMP0204,DEP03,2021-04,2021,4,659292,0,42854,79115,537323,Paye
SAL006947,EMP0204,DEP03,2021-05,2021,5,659292,0,42854,79115,537323,Paye
SAL006948,EMP0204,DEP03,2021-06,2021,6,659292,199587,42854,79115,736910,Paye
SAL006949,EMP0204,DEP03,2021-07,2021,7,659292,0,42854,79115,537323,Paye
SAL006950,EMP0204,DEP03,2021-08,2021,8,659292,0,42854,79115,537323,Paye
SAL006951,EMP0204,DEP03,2021-09,2021,9,659292,0,42854,79115,537323,Paye
SAL006952,EMP0204,DEP03,2021-10,2021,10,659292,0,42854,79115,537323,Paye
SAL006953,EMP0204,DEP03,2021-11,2021,11,659292,0,42854,79115,537323,Paye
SAL006954,EMP0204,DEP03,2021-12,2021,12,659292,433222,42854,79115,970545,Paye
SAL006955,EMP0204,DEP03,2022-01,2022,1,687385,0,44680,82486,560219,Paye
SAL006956,EMP0204,DEP03,2022-02,2022,2,687385,0,44680,82486,560219,Paye
SAL006957,EMP0204,DEP03,2022-03,2022,3,687385,0,44680,82486,560219,Paye
SAL006958,EMP0204,DEP03,2022-04,2022,4,687385,0,44680,82486,560219,Paye
SAL006959,EMP0204,DEP03,2022-05,2022,5,687385,0,44680,82486,560219,Paye
SAL006960,EMP0204,DEP03,2022-06,2022,6,687385,237595,44680,82486,797814,Paye
SAL006961,EMP0204,DEP03,2022-07,2022,7,687385,0,44680,82486,560219,Paye
SAL006962,EMP0204,DEP03,2022-08,2022,8,687385,0,44680,82486,560219,Paye
SAL006963,EMP0204,DEP03,2022-09,2022,9,687385,0,44680,82486,560219,Paye
SAL006964,EMP0204,DEP03,2022-10,2022,10,687385,0,44680,82486,560219,Paye
SAL006965,EMP0204,DEP03,2022-11,2022,11,687385,0,44680,82486,560219,Paye
SAL006966,EMP0204,DEP03,2022-12,2022,12,687385,671867,44680,82486,1232086,Paye
SAL006967,EMP0204,DEP03,2023-01,2023,1,712669,0,46323,85520,580826,Paye
SAL006968,EMP0204,DEP03,2023-02,2023,2,712669,0,46323,85520,580826,Paye
SAL006969,EMP0204,DEP03,2023-03,2023,3,712669,0,46323,85520,580826,Paye
SAL006970,EMP0204,DEP03,2023-04,2023,4,712669,0,46323,85520,580826,Paye
SAL006971,EMP0204,DEP03,2023-05,2023,5,712669,0,46323,85520,580826,Paye
SAL006972,EMP0204,DEP03,2023-06,2023,6,712669,238444,46323,85520,819270,Paye
SAL006973,EMP0204,DEP03,2023-07,2023,7,712669,0,46323,85520,580826,Paye
SAL006974,EMP0204,DEP03,2023-08,2023,8,712669,0,46323,85520,580826,Paye
SAL006975,EMP0204,DEP03,2023-09,2023,9,712669,0,46323,85520,580826,Paye
SAL006976,EMP0204,DEP03,2023-10,2023,10,712669,0,46323,85520,580826,Paye
SAL006977,EMP0204,DEP03,2023-11,2023,11,712669,0,46323,85520,580826,Paye
SAL006978,EMP0204,DEP03,2023-12,2023,12,712669,1063456,46323,85520,1644282,Paye
SAL006979,EMP0204,DEP03,2024-01,2024,1,768349,0,49943,92202,626204,Paye
SAL006980,EMP0204,DEP03,2024-02,2024,2,768349,0,49943,92202,626204,Paye
SAL006981,EMP0204,DEP03,2024-03,2024,3,768349,0,49943,92202,626204,Paye
SAL006982,EMP0204,DEP03,2024-04,2024,4,768349,0,49943,92202,626204,Paye
SAL006983,EMP0204,DEP03,2024-05,2024,5,768349,0,49943,92202,626204,Paye
SAL006984,EMP0204,DEP03,2024-06,2024,6,768349,283432,49943,92202,909636,Paye
SAL006985,EMP0205,DEP03,2021-01,2021,1,535501,0,34808,64260,436433,Paye
SAL006986,EMP0205,DEP03,2021-02,2021,2,535501,0,34808,64260,436433,Paye
SAL006987,EMP0205,DEP03,2021-03,2021,3,535501,0,34808,64260,436433,Paye
SAL006988,EMP0205,DEP03,2021-04,2021,4,535501,0,34808,64260,436433,Paye
SAL006989,EMP0205,DEP03,2021-05,2021,5,535501,0,34808,64260,436433,Paye
SAL006990,EMP0205,DEP03,2021-06,2021,6,535501,207275,34808,64260,643708,Paye
SAL006991,EMP0205,DEP03,2021-07,2021,7,535501,0,34808,64260,436433,Paye
SAL006992,EMP0205,DEP03,2021-08,2021,8,535501,0,34808,64260,436433,Paye
SAL006993,EMP0205,DEP03,2021-09,2021,9,535501,0,34808,64260,436433,Paye
SAL006994,EMP0205,DEP03,2021-10,2021,10,535501,0,34808,64260,436433,Paye
SAL006995,EMP0205,DEP03,2021-11,2021,11,535501,0,34808,64260,436433,Paye
SAL006996,EMP0205,DEP03,2021-12,2021,12,535501,476655,34808,64260,913088,Paye
SAL006997,EMP0205,DEP03,2022-01,2022,1,568919,0,36980,68270,463669,Paye
SAL006998,EMP0205,DEP03,2022-02,2022,2,568919,0,36980,68270,463669,Paye
SAL006999,EMP0205,DEP03,2022-03,2022,3,568919,0,36980,68270,463669,Paye
SAL007000,EMP0205,DEP03,2022-04,2022,4,568919,0,36980,68270,463669,Paye
SAL007001,EMP0205,DEP03,2022-05,2022,5,568919,0,36980,68270,463669,Paye
SAL007002,EMP0205,DEP03,2022-06,2022,6,568919,82043,36980,68270,545712,Paye
SAL007003,EMP0205,DEP03,2022-07,2022,7,568919,0,36980,68270,463669,Paye
SAL007004,EMP0205,DEP03,2022-08,2022,8,568919,0,36980,68270,463669,Paye
SAL007005,EMP0205,DEP03,2022-09,2022,9,568919,0,36980,68270,463669,Paye
SAL007006,EMP0205,DEP03,2022-10,2022,10,568919,0,36980,68270,463669,Paye
SAL007007,EMP0205,DEP03,2022-11,2022,11,568919,0,36980,68270,463669,Paye
SAL007008,EMP0205,DEP03,2022-12,2022,12,568919,840022,36980,68270,1303691,Paye
SAL007009,EMP0205,DEP03,2023-01,2023,1,590252,0,38366,70830,481056,Paye
SAL007010,EMP0205,DEP03,2023-02,2023,2,590252,0,38366,70830,481056,Paye
SAL007011,EMP0205,DEP03,2023-03,2023,3,590252,0,38366,70830,481056,Paye
SAL007012,EMP0205,DEP03,2023-04,2023,4,590252,0,38366,70830,481056,Paye
SAL007013,EMP0205,DEP03,2023-05,2023,5,590252,0,38366,70830,481056,Paye
SAL007014,EMP0205,DEP03,2023-06,2023,6,590252,228442,38366,70830,709498,Paye
SAL007015,EMP0205,DEP03,2023-07,2023,7,590252,0,38366,70830,481056,Paye
SAL007016,EMP0205,DEP03,2023-08,2023,8,590252,0,38366,70830,481056,Paye
SAL007017,EMP0205,DEP03,2023-09,2023,9,590252,0,38366,70830,481056,Paye
SAL007018,EMP0205,DEP03,2023-10,2023,10,590252,0,38366,70830,481056,Paye
SAL007019,EMP0205,DEP03,2023-11,2023,11,590252,0,38366,70830,481056,Paye
SAL007020,EMP0205,DEP03,2023-12,2023,12,590252,335000,38366,70830,816056,Paye
SAL007021,EMP0205,DEP03,2024-01,2024,1,610625,0,39691,73275,497659,Paye
SAL007022,EMP0205,DEP03,2024-02,2024,2,610625,0,39691,73275,497659,Paye
SAL007023,EMP0205,DEP03,2024-03,2024,3,610625,0,39691,73275,497659,Paye
SAL007024,EMP0205,DEP03,2024-04,2024,4,610625,0,39691,73275,497659,Paye
SAL007025,EMP0205,DEP03,2024-05,2024,5,610625,0,39691,73275,497659,Paye
SAL007026,EMP0205,DEP03,2024-06,2024,6,610625,64044,39691,73275,561703,Paye
SAL007027,EMP0206,DEP03,2021-01,2021,1,508349,0,33043,61002,414304,Paye
SAL007028,EMP0206,DEP03,2021-02,2021,2,508349,0,33043,61002,414304,Paye
SAL007029,EMP0206,DEP03,2021-03,2021,3,508349,0,33043,61002,414304,Paye
SAL007030,EMP0206,DEP03,2021-04,2021,4,508349,0,33043,61002,414304,Paye
SAL007031,EMP0206,DEP03,2021-05,2021,5,508349,0,33043,61002,414304,Paye
SAL007032,EMP0206,DEP03,2021-06,2021,6,508349,160929,33043,61002,575233,Paye
SAL007033,EMP0206,DEP03,2021-07,2021,7,508349,0,33043,61002,414304,Paye
SAL007034,EMP0206,DEP03,2021-08,2021,8,508349,0,33043,61002,414304,Paye
SAL007035,EMP0206,DEP03,2021-09,2021,9,508349,0,33043,61002,414304,Paye
SAL007036,EMP0206,DEP03,2021-10,2021,10,508349,0,33043,61002,414304,Paye
SAL007037,EMP0206,DEP03,2021-11,2021,11,508349,0,33043,61002,414304,Paye
SAL007038,EMP0206,DEP03,2021-12,2021,12,508349,558427,33043,61002,972731,Paye
SAL007039,EMP0206,DEP03,2022-01,2022,1,524516,0,34094,62942,427480,Paye
SAL007040,EMP0206,DEP03,2022-02,2022,2,524516,0,34094,62942,427480,Paye
SAL007041,EMP0206,DEP03,2022-03,2022,3,524516,0,34094,62942,427480,Paye
SAL007042,EMP0206,DEP03,2022-04,2022,4,524516,0,34094,62942,427480,Paye
SAL007043,EMP0206,DEP03,2022-05,2022,5,524516,0,34094,62942,427480,Paye
SAL007044,EMP0206,DEP03,2022-06,2022,6,524516,71295,34094,62942,498775,Paye
SAL007045,EMP0206,DEP03,2022-07,2022,7,524516,0,34094,62942,427480,Paye
SAL007046,EMP0206,DEP03,2022-08,2022,8,524516,0,34094,62942,427480,Paye
SAL007047,EMP0206,DEP03,2022-09,2022,9,524516,0,34094,62942,427480,Paye
SAL007048,EMP0206,DEP03,2022-10,2022,10,524516,0,34094,62942,427480,Paye
SAL007049,EMP0206,DEP03,2022-11,2022,11,524516,0,34094,62942,427480,Paye
SAL007050,EMP0206,DEP03,2022-12,2022,12,524516,673423,34094,62942,1100903,Paye
SAL007051,EMP0206,DEP03,2023-01,2023,1,565104,0,36732,67812,460560,Paye
SAL007052,EMP0206,DEP03,2023-02,2023,2,565104,0,36732,67812,460560,Paye
SAL007053,EMP0206,DEP03,2023-03,2023,3,565104,0,36732,67812,460560,Paye
SAL007054,EMP0206,DEP03,2023-04,2023,4,565104,0,36732,67812,460560,Paye
SAL007055,EMP0206,DEP03,2023-05,2023,5,565104,0,36732,67812,460560,Paye
SAL007056,EMP0206,DEP03,2023-06,2023,6,565104,118989,36732,67812,579549,Paye
SAL007057,EMP0206,DEP03,2023-07,2023,7,565104,0,36732,67812,460560,Paye
SAL007058,EMP0206,DEP03,2023-08,2023,8,565104,0,36732,67812,460560,Paye
SAL007059,EMP0206,DEP03,2023-09,2023,9,565104,0,36732,67812,460560,Paye
SAL007060,EMP0206,DEP03,2023-10,2023,10,565104,0,36732,67812,460560,Paye
SAL007061,EMP0206,DEP03,2023-11,2023,11,565104,0,36732,67812,460560,Paye
SAL007062,EMP0206,DEP03,2023-12,2023,12,565104,406568,36732,67812,867128,Paye
SAL007063,EMP0206,DEP03,2024-01,2024,1,603174,0,39206,72381,491587,Paye
SAL007064,EMP0206,DEP03,2024-02,2024,2,603174,0,39206,72381,491587,Paye
SAL007065,EMP0206,DEP03,2024-03,2024,3,603174,0,39206,72381,491587,En attente
SAL007066,EMP0206,DEP03,2024-04,2024,4,603174,0,39206,72381,491587,Paye
SAL007067,EMP0206,DEP03,2024-05,2024,5,603174,0,39206,72381,491587,Paye
SAL007068,EMP0206,DEP03,2024-06,2024,6,603174,145328,39206,72381,636915,Paye
SAL007069,EMP0207,DEP03,2021-08,2021,8,522000,0,33930,62640,425430,Paye
SAL007070,EMP0207,DEP03,2021-09,2021,9,522000,0,33930,62640,425430,Paye
SAL007071,EMP0207,DEP03,2021-10,2021,10,522000,0,33930,62640,425430,Paye
SAL007072,EMP0207,DEP03,2021-11,2021,11,522000,0,33930,62640,425430,Paye
SAL007073,EMP0207,DEP03,2021-12,2021,12,522000,407814,33930,62640,833244,Paye
SAL007074,EMP0207,DEP03,2022-01,2022,1,562756,0,36579,67531,458646,Paye
SAL007075,EMP0207,DEP03,2022-02,2022,2,562756,0,36579,67531,458646,Paye
SAL007076,EMP0207,DEP03,2022-03,2022,3,562756,0,36579,67531,458646,Paye
SAL007077,EMP0207,DEP03,2022-04,2022,4,562756,0,36579,67531,458646,Paye
SAL007078,EMP0207,DEP03,2022-05,2022,5,562756,0,36579,67531,458646,Paye
SAL007079,EMP0207,DEP03,2022-06,2022,6,562756,213894,36579,67531,672540,Paye
SAL007080,EMP0207,DEP03,2022-07,2022,7,562756,0,36579,67531,458646,Paye
SAL007081,EMP0207,DEP03,2022-08,2022,8,562756,0,36579,67531,458646,Paye
SAL007082,EMP0207,DEP03,2022-09,2022,9,562756,0,36579,67531,458646,Paye
SAL007083,EMP0207,DEP03,2022-10,2022,10,562756,0,36579,67531,458646,Paye
SAL007084,EMP0207,DEP03,2022-11,2022,11,562756,0,36579,67531,458646,Paye
SAL007085,EMP0207,DEP03,2022-12,2022,12,562756,311368,36579,67531,770014,Paye
SAL007086,EMP0207,DEP03,2023-01,2023,1,592262,0,38497,71071,482694,Paye
SAL007087,EMP0207,DEP03,2023-02,2023,2,592262,0,38497,71071,482694,Paye
SAL007088,EMP0207,DEP03,2023-03,2023,3,592262,0,38497,71071,482694,Paye
SAL007089,EMP0207,DEP03,2023-04,2023,4,592262,0,38497,71071,482694,Paye
SAL007090,EMP0207,DEP03,2023-05,2023,5,592262,0,38497,71071,482694,Paye
SAL007091,EMP0207,DEP03,2023-06,2023,6,592262,143578,38497,71071,626272,Paye
SAL007092,EMP0207,DEP03,2023-07,2023,7,592262,0,38497,71071,482694,Paye
SAL007093,EMP0207,DEP03,2023-08,2023,8,592262,0,38497,71071,482694,Paye
SAL007094,EMP0207,DEP03,2023-09,2023,9,592262,0,38497,71071,482694,En attente
SAL007095,EMP0207,DEP03,2023-10,2023,10,592262,0,38497,71071,482694,Paye
SAL007096,EMP0207,DEP03,2023-11,2023,11,592262,0,38497,71071,482694,Paye
SAL007097,EMP0207,DEP03,2023-12,2023,12,592262,518368,38497,71071,1001062,Paye
SAL007098,EMP0207,DEP03,2024-01,2024,1,626536,0,40725,75184,510627,Paye
SAL007099,EMP0207,DEP03,2024-02,2024,2,626536,0,40725,75184,510627,Paye
SAL007100,EMP0207,DEP03,2024-03,2024,3,626536,0,40725,75184,510627,Paye
SAL007101,EMP0207,DEP03,2024-04,2024,4,626536,0,40725,75184,510627,Paye
SAL007102,EMP0207,DEP03,2024-05,2024,5,626536,0,40725,75184,510627,Paye
SAL007103,EMP0207,DEP03,2024-06,2024,6,626536,163090,40725,75184,673717,Paye
SAL007104,EMP0208,DEP03,2022-05,2022,5,636000,0,41340,76320,518340,Paye
SAL007105,EMP0208,DEP03,2022-06,2022,6,636000,221475,41340,76320,739815,Paye
SAL007106,EMP0208,DEP03,2022-07,2022,7,636000,0,41340,76320,518340,Paye
SAL007107,EMP0208,DEP03,2022-08,2022,8,636000,0,41340,76320,518340,Paye
SAL007108,EMP0208,DEP03,2022-09,2022,9,636000,0,41340,76320,518340,Paye
SAL007109,EMP0208,DEP03,2022-10,2022,10,636000,0,41340,76320,518340,Paye
SAL007110,EMP0208,DEP03,2022-11,2022,11,636000,0,41340,76320,518340,Paye
SAL007111,EMP0208,DEP03,2022-12,2022,12,636000,715570,41340,76320,1233910,Paye
SAL007112,EMP0208,DEP03,2023-01,2023,1,673192,0,43757,80783,548652,Paye
SAL007113,EMP0208,DEP03,2023-02,2023,2,673192,0,43757,80783,548652,Paye
SAL007114,EMP0208,DEP03,2023-03,2023,3,673192,0,43757,80783,548652,Paye
SAL007115,EMP0208,DEP03,2023-04,2023,4,673192,0,43757,80783,548652,Paye
SAL007116,EMP0208,DEP03,2023-05,2023,5,673192,0,43757,80783,548652,Paye
SAL007117,EMP0208,DEP03,2023-06,2023,6,673192,264584,43757,80783,813236,Paye
SAL007118,EMP0209,DEP03,2021-01,2021,1,654781,0,42561,78574,533646,Paye
SAL007119,EMP0209,DEP03,2021-02,2021,2,654781,0,42561,78574,533646,Paye
SAL007120,EMP0209,DEP03,2021-03,2021,3,654781,0,42561,78574,533646,Paye
SAL007121,EMP0209,DEP03,2021-04,2021,4,654781,0,42561,78574,533646,Paye
SAL007122,EMP0209,DEP03,2021-05,2021,5,654781,0,42561,78574,533646,Paye
SAL007123,EMP0209,DEP03,2021-06,2021,6,654781,248829,42561,78574,782475,Paye
SAL007124,EMP0209,DEP03,2021-07,2021,7,654781,0,42561,78574,533646,Paye
SAL007125,EMP0209,DEP03,2021-08,2021,8,654781,0,42561,78574,533646,Paye
SAL007126,EMP0209,DEP03,2021-09,2021,9,654781,0,42561,78574,533646,Paye
SAL007127,EMP0209,DEP03,2021-10,2021,10,654781,0,42561,78574,533646,Paye
SAL007128,EMP0209,DEP03,2021-11,2021,11,654781,0,42561,78574,533646,Paye
SAL007129,EMP0209,DEP03,2021-12,2021,12,654781,647555,42561,78574,1181201,Paye
SAL007130,EMP0209,DEP03,2022-01,2022,1,674715,0,43856,80966,549893,Paye
SAL007131,EMP0209,DEP03,2022-02,2022,2,674715,0,43856,80966,549893,Paye
SAL007132,EMP0209,DEP03,2022-03,2022,3,674715,0,43856,80966,549893,Paye
SAL007133,EMP0209,DEP03,2022-04,2022,4,674715,0,43856,80966,549893,Paye
SAL007134,EMP0209,DEP03,2022-05,2022,5,674715,0,43856,80966,549893,Paye
SAL007135,EMP0209,DEP03,2022-06,2022,6,674715,158303,43856,80966,708196,Paye
SAL007136,EMP0209,DEP03,2022-07,2022,7,674715,0,43856,80966,549893,Paye
SAL007137,EMP0209,DEP03,2022-08,2022,8,674715,0,43856,80966,549893,Paye
SAL007138,EMP0209,DEP03,2022-09,2022,9,674715,0,43856,80966,549893,Paye
SAL007139,EMP0209,DEP03,2022-10,2022,10,674715,0,43856,80966,549893,Paye
SAL007140,EMP0209,DEP03,2022-11,2022,11,674715,0,43856,80966,549893,Paye
SAL007141,EMP0209,DEP03,2022-12,2022,12,674715,601796,43856,80966,1151689,Paye
SAL007142,EMP0209,DEP03,2023-01,2023,1,722491,0,46962,86699,588830,Paye
SAL007143,EMP0209,DEP03,2023-02,2023,2,722491,0,46962,86699,588830,Paye
SAL007144,EMP0209,DEP03,2023-03,2023,3,722491,0,46962,86699,588830,Paye
SAL007145,EMP0209,DEP03,2023-04,2023,4,722491,0,46962,86699,588830,Paye
SAL007146,EMP0209,DEP03,2023-05,2023,5,722491,0,46962,86699,588830,Paye
SAL007147,EMP0209,DEP03,2023-06,2023,6,722491,185827,46962,86699,774657,Paye
SAL007148,EMP0209,DEP03,2023-07,2023,7,722491,0,46962,86699,588830,Paye
SAL007149,EMP0209,DEP03,2023-08,2023,8,722491,0,46962,86699,588830,Paye
SAL007150,EMP0209,DEP03,2023-09,2023,9,722491,0,46962,86699,588830,Paye
